file_id,label,file_id_N,api_unique,tid_unique,rv_unique
97252,0,965,67,4,106
97255,0,18,6,2,3
97256,5,6841,70,6,110
97266,0,164,12,2,4
97287,5,2,2,1,1
97314,0,865,58,3,33
97319,0,1079,62,6,46
97336,5,6232,66,2,54
97339,0,44,18,3,13
97342,0,284,41,4,14
97345,0,355,34,2,56
97347,0,60,19,3,14
97358,0,837,42,2,36
97370,0,120,11,2,4
97377,0,96,18,3,15
97382,1,9801,50,12,35
97397,5,76,13,3,11
97398,5,23150,108,85,255
97399,5,104,12,4,3
97417,1,1207,76,8,94
97423,0,53,18,3,13
97426,0,10002,40,4,25
97432,5,70,15,2,6
97433,5,30921,75,38,276
97434,5,4,2,2,1
97453,0,3412,69,8,64
97456,0,69,22,1,11
97468,5,24959,81,36,156
97469,5,11983,117,86,99
97486,0,274,32,3,8
97488,0,1231,57,3,40
97492,1,963,45,12,28
97493,2,1324,34,4,12
97494,2,662,34,2,12
97496,0,1069,54,2,96
97497,0,43,18,3,14
97500,0,3410,19,2,14
97514,0,288,33,2,15
97525,0,9121,67,6,46
97546,5,4,1,4,1
97547,5,156,42,2,14
97578,0,643,22,1,15
97583,0,848,40,2,58
97587,0,2124,46,4,31
97591,0,1652,65,8,45
97622,0,672,37,2,12
97625,0,224,28,4,16
97670,0,30,14,1,4
97672,4,10975,74,33,144
97673,3,10059,78,27,60
97674,3,4341,81,24,58
97675,0,97,16,1,6
97678,0,40,14,3,13
97693,0,457,41,1,46
97694,0,26,10,1,4
97703,0,1634,60,2,105
97715,0,5001,58,4,33
97725,0,498,53,7,25
97740,2,17,10,1,3
97741,2,1324,34,4,12
97749,0,24,9,1,3
97750,0,7227,108,19,147
97769,0,5609,64,3,77
97772,0,22,11,1,9
97797,0,73,19,1,6
97802,0,3595,73,7,174
97814,5,38836,114,80,323
97815,5,257,32,1,12
97819,0,122,24,1,11
97827,0,523,39,2,10
97841,0,1134,49,2,101
97846,0,2693,64,5,61
97847,0,63,13,1,4
97862,0,488,40,3,83
97865,0,25,11,1,9
97872,0,31465,169,62,635
97883,0,22,11,1,9
97885,0,42,15,3,13
97895,0,44,18,3,13
97898,0,326,37,1,45
97920,0,178,18,1,6
97921,0,656,37,1,61
97926,0,105,15,1,7
97928,0,140,24,1,13
97929,1,1195,76,7,92
97930,1,1950,45,21,40
97931,0,39,14,1,4
97935,0,5001,74,8,70
97938,5,342,28,3,18
97939,0,40,21,1,5
97950,0,8594,93,27,245
97951,5,1640,58,2,30
97952,5,4547,30,11,17
97965,1,466,45,6,21
97967,0,10002,85,9,320
97971,0,43,18,3,14
97977,0,1450,57,4,38
97984,0,10,5,1,2
98002,0,578,34,2,77
98012,0,22,11,1,9
98016,0,681,53,1,59
98018,0,80,13,2,6
98021,0,42,15,3,13
98024,0,436,36,1,73
98031,5,5495,64,6,58
98038,0,70,6,2,1
98041,0,697,42,1,30
98042,0,3094,72,10,91
98047,0,31,13,1,8
98051,0,860,52,3,29
98065,5,6844,85,9,79
98066,5,2111,54,3,16
98073,0,5001,62,21,56
98085,1,472,45,6,22
98097,0,33849,160,94,584
98105,0,1270,65,5,62
98132,0,157,14,1,5
98155,0,16,9,1,9
98167,0,10002,40,4,87
98172,0,1472,47,7,38
98188,0,80,22,1,7
98197,0,2478,75,5,90
98199,0,82,21,1,7
98220,3,8033,74,38,71
98221,3,14395,94,67,150
98223,0,44,18,3,13
98229,0,44,18,3,13
98235,0,1137,57,3,83
98238,0,16,9,1,9
98241,0,24963,67,32,166
98243,5,6,2,3,1
98244,5,8443,56,11,30
98257,0,10060,72,8,56
98266,0,1716,50,4,138
98270,0,119,2,1,1
98272,4,1507,74,7,34
98273,3,15495,97,70,224
98276,0,396,39,2,65
98283,0,72,9,2,2
98290,0,28,10,1,4
98300,0,4297,73,62,192
98309,0,121,24,1,12
98323,0,1020,49,1,152
98324,0,90,25,3,20
98326,0,46,18,3,13
98332,0,590,32,51,160
98333,0,190,26,3,42
98338,0,44,18,3,13
98340,0,28103,124,39,218
98342,0,950,52,3,31
98348,5,6744,72,4,122
98364,0,35,12,1,6
98365,0,44,18,3,13
98372,0,44,18,3,13
98378,2,1324,34,4,12
98379,3,11592,94,55,144
98380,3,6044,76,28,59
98381,3,3022,76,15,43
98400,0,3296,79,9,88
98407,0,595,44,1,51
98409,0,3050,78,6,109
98415,5,2521,79,8,58
98416,5,2892,57,17,206
98419,0,79,22,3,15
98433,0,90,15,1,9
98437,0,990,57,3,31
98440,0,961,67,4,106
98441,0,342,33,1,52
98447,0,2337,64,5,82
98458,0,2313,64,6,104
98461,0,8590,97,22,108
98469,0,1820,51,8,39
98480,0,17,9,1,9
98481,0,66,15,3,13
98491,0,891,48,7,32
98501,0,34152,112,123,1016
98503,0,157,27,3,18
98504,0,1740,64,8,265
98507,3,15417,99,72,183
98508,3,11248,109,60,172
98517,0,20004,96,38,656
98525,0,9102,66,6,57
98535,3,9832,88,43,100
98541,0,1739,48,14,39
98555,0,92,17,1,6
98558,0,352,34,2,53
98560,0,2467,28,1,15
98575,0,1251,62,6,52
98600,0,5001,59,3,38
98603,0,470,56,10,24
98623,0,119,24,3,16
98624,0,5001,47,1,101
98643,0,3306,55,3,26
98659,0,13383,53,11,542
98669,1,478,45,5,22
98670,1,1885,45,22,40
98714,0,21,9,1,6
98724,0,98,17,2,6
98725,0,78,11,2,4
98731,0,532,18,1,8
98735,5,257,32,1,12
98736,5,3448,93,7,50
98738,0,43,18,3,14
98744,0,4493,56,9,36
98756,0,1232,45,1,105
98779,0,97,20,3,20
98781,0,106,14,2,5
98798,0,893,48,7,32
98801,0,16,9,1,9
98804,0,11336,138,33,413
98812,0,328,37,1,45
98831,0,22,11,1,9
98834,0,5001,80,16,105
98835,0,123,24,1,12
98851,0,129,28,3,19
98863,0,10985,108,27,238
98874,0,16163,104,36,944
98883,5,10024,93,53,136
98884,5,28749,63,22,175
98885,0,1069,41,2,62
98886,0,16,9,1,9
98890,2,64,9,4,3
98891,2,1324,34,4,12
98892,1,482,45,6,23
98893,0,20043,81,23,109
98902,0,1426,65,6,49
98907,0,1230,43,1,41
98918,0,144,22,1,6
98919,0,3519,37,6,31
98936,0,13858,115,23,506
98943,0,127,22,1,12
98952,0,412,49,6,29
98953,0,1482,53,19,38
98957,0,2118,66,5,46
98960,0,1105,63,5,48
98972,0,1651,51,3,91
98982,0,39,15,1,9
98994,0,348,34,1,53
98997,0,1469,49,2,70
99011,0,98,22,2,6
99016,2,58,20,2,5
99017,3,1738,41,5,17
99018,3,8875,84,45,82
99021,0,440,41,2,28
99039,0,49,14,1,4
99049,0,78,23,1,10
99056,0,6651,94,20,383
99062,0,89,20,1,7
99084,1,1896,45,23,41
99085,2,1020,30,5,10
99086,2,5001,37,1,1619
99087,2,268,30,1,11
99089,0,33000,67,35,199
99098,0,38,16,1,9
99100,0,8653,109,21,120
99109,0,1341,63,7,56
99115,5,56,8,4,4
99116,5,27158,63,16,86
99117,3,11004,93,53,139
99118,3,239,37,4,23
99119,5,257,32,1,12
99174,0,16,9,1,3
99183,0,1151,60,3,37
99194,0,271,34,2,76
99196,0,16,9,1,10
99198,0,2807,80,12,96
99200,0,5001,27,1,13
99202,0,5001,45,6,17
99207,0,27,10,1,5
99212,0,5001,19,1,73
99214,0,2848,33,6,96
99217,0,8559,103,23,152
99233,0,416,43,4,57
99240,0,49,18,1,8
99245,0,287,28,2,83
99249,0,423,39,1,49
99253,0,229,22,1,6
99258,0,25466,67,27,186
99277,0,128,27,3,18
99278,0,16,9,1,9
99286,0,5001,64,3,219
99293,0,36,10,2,3
99312,0,210,33,2,22
99321,3,9977,93,54,141
99328,5,6233,117,11,187
99339,0,10002,86,7,71
99349,0,120,24,1,12
99367,0,59,19,1,5
99372,0,587,37,2,8
99384,0,6819,70,14,70
99419,0,10002,85,10,319
99420,0,8672,105,23,142
99433,2,270,31,1,11
99434,2,981,34,3,11
99438,0,128,42,1,15
99444,0,10002,67,14,538
99452,0,987,24,2,14
99462,0,656,37,2,57
99465,0,120,24,1,11
99466,2,1324,34,4,12
99467,2,34437,97,64,196
99468,3,244,26,1,9
99477,0,5001,55,1,24
99482,5,1540,56,3,125
99483,5,1303,15,4,7
99484,5,13195,55,15,43
99485,5,6266,52,16,512
99495,5,40,9,2,4
99496,5,4,1,4,1
99497,5,12245,73,26,78
99515,1,745,1,1,1
99517,1,482,45,6,22
99518,0,102,18,1,6
99521,0,510,47,1,46
99541,0,4820,62,5,34
99567,5,5374,53,8,80
99569,0,1863,64,2,70
99577,0,15669,116,34,122
99584,5,1431,48,1,42
99585,5,4903,78,8,50
99586,5,149,9,5,2
99588,5,21,6,2,2
99589,5,2382,66,4,35
99606,0,10404,82,25,168
99612,0,3131,78,9,87
99617,0,327,20,1,5
99624,0,892,24,2,25
99629,0,56,18,3,13
99630,2,1324,34,4,12
99631,2,1324,34,4,12
99632,2,1324,34,4,12
99633,1,1896,45,22,40
99638,0,31710,120,45,334
99665,0,47982,169,72,692
99676,0,988,24,2,14
99679,0,11557,134,34,459
99692,0,5001,41,1,175
99694,0,42,15,3,13
99729,5,5001,60,4,141
99730,5,7465,35,12,16
99731,5,20168,33,19,28
99735,0,551,40,1,62
99736,0,22,4,1,3
99752,0,3402,72,10,84
99763,0,5001,11,1,2
99783,0,41,11,1,4
99784,0,1926,52,6,32
99786,0,630,54,1,53
99792,0,390,34,7,14
99796,0,42,15,1,6
99799,0,31,11,1,4
99801,0,16,7,1,2
99813,0,51,18,3,13
99825,0,300,31,2,50
99828,2,215,26,5,6
99834,0,449,40,3,55
99841,0,5001,42,1,44
99845,0,1318,63,3,97
99847,0,239,24,2,11
99853,0,4921,68,4,52
99858,0,1261,57,2,41
99881,2,104,15,4,3
99882,2,662,34,2,12
99883,5,8522,67,10,269
99884,5,6399,43,28,18
99885,5,5001,60,2,83
99891,0,110,20,3,33
99900,5,4832,66,8,46
99901,2,1032,29,4,10
99902,3,8874,121,51,206
99903,3,12700,92,60,138
99906,0,8736,108,16,122
99908,0,87,13,3,3
99909,0,987,14,1,3
99934,0,19931,70,19,157
99939,5,10020,65,16,57
99940,5,7,4,1,2
99941,5,18016,109,58,115
99942,5,6842,67,3,160
99945,0,860,52,2,38
99948,0,5001,91,8,245
99956,0,80,17,3,14
99957,0,2323,48,2,354
99974,0,23,11,1,10
99985,5,4653,51,10,25
99986,5,6577,97,16,239
99992,1,1923,45,24,36
99994,1,5978,76,39,174
100001,0,157,27,1,20
100026,0,53,8,1,2
100029,0,1909,47,11,66
100039,0,977,50,1,57
100062,0,10437,70,10,56
100068,0,33080,67,34,186
100070,0,44,18,3,13
100095,0,279,21,1,52
100109,0,1456,65,6,60
100128,0,23380,72,27,418
100134,0,328,37,1,45
100140,0,240,35,1,23
100141,0,60,16,1,5
100158,0,210,21,2,7
100175,0,18422,62,19,54
100179,0,59,24,1,14
100194,0,784,51,3,30
100208,0,3838,54,6,101
100211,1,77,23,2,11
100212,1,1465,45,17,34
100236,3,16444,94,84,187
100241,0,15,9,1,3
100245,0,2,2,1,2
100247,0,36,7,1,2
100263,0,26,12,1,3
100285,0,3770,66,3,36
100290,0,322,37,1,43
100298,0,436,36,1,73
100323,0,68,23,3,16
100344,0,454,41,1,46
100353,0,2910,81,12,96
100367,5,5211,31,8,16
100368,0,20004,61,14,39
100371,0,5001,14,1,6
100383,0,20,13,1,9
100392,0,770,53,7,30
100396,0,215,27,3,27
100398,0,140,20,3,20
100406,0,5001,50,3,23
100423,0,428,39,1,49
100447,0,63,21,3,14
100473,0,198,19,2,5
100478,0,22,11,1,9
100487,0,22,11,1,9
100490,0,262,39,1,10
100496,0,43,18,3,14
100508,0,2940,85,12,107
100515,0,1282,63,6,48
100538,0,44,15,1,5
100542,0,190,34,3,20
100547,0,982,60,7,65
100548,0,10055,78,16,63
100552,0,5001,46,2,142
100572,5,4764,66,7,44
100573,5,3655,41,4,187
100590,0,120,24,1,12
100596,0,3187,85,12,95
100600,0,156,21,1,6
100613,0,22,11,1,9
100619,2,96,9,6,3
100620,2,268,30,1,11
100627,0,1198,65,5,51
100631,0,24,11,1,8
100636,5,20004,66,11,374
100647,0,11803,89,69,177
100659,2,159,11,1,3
100662,0,5139,76,4,52
100667,1,461,45,6,22
100680,0,1038,64,6,44
100694,5,8179,58,12,196
100695,5,257,32,1,12
100701,0,181,33,1,9
100712,0,113,33,4,16
100714,0,5001,85,5,210
100722,3,10002,61,149,104
100723,3,15403,100,73,258
100732,0,29929,105,56,377
100736,0,2811,69,4,137
100737,0,27,12,1,5
100738,0,93,12,1,5
100744,0,118,24,1,12
100754,0,9359,72,8,316
100761,0,98,27,3,20
100771,0,22,11,1,9
100782,0,2021,56,1,102
100786,0,1217,33,3,62
100789,0,360,36,1,56
100794,3,9913,96,58,131
100795,3,17081,105,85,306
100796,2,33492,80,20,58
100797,2,248100,121,324,1382
100802,0,16,9,1,10
100813,5,102,15,3,6
100814,5,18714,78,22,181
100816,0,40008,67,12,306
100818,0,90,19,1,4
100823,0,44,18,3,13
100825,0,430,33,1,71
100827,0,2427,64,12,62
100833,0,3306,54,10,38
100841,0,150,18,2,4
100849,0,22,11,1,9
100861,4,131,39,2,18
100862,4,1511,73,7,34
100872,3,29999,106,53,150
100891,0,78,10,1,5
100895,0,39,14,1,5
100903,5,15071,39,4,66
100904,5,462,33,1,12
100905,5,228,28,2,15
100906,0,20,13,1,9
100911,0,85,17,1,8
100918,0,4584,61,3,36
100922,0,39,17,1,11
100931,0,3367,77,9,65
100947,0,121,25,2,6
100950,0,4497,61,4,153
100953,0,14806,114,30,266
100962,0,1349,55,4,32
100973,0,452,37,1,22
100975,0,114,19,3,32
100976,0,5055,47,2,29
100978,0,491,48,2,65
100981,0,29,14,1,10
100983,0,6123,67,7,142
100985,5,15003,61,3,100
100986,5,4497,51,3,91
100987,5,257,32,1,12
101011,5,8441,56,11,30
101012,5,342,28,3,18
101018,0,76,13,2,14
101020,5,16224,86,31,150
101021,5,2046,39,3,47
101022,5,2276,59,3,43
101023,5,456,28,4,21
101027,2,1636,38,11,82
101028,2,1324,34,4,12
101029,2,882,19,3,7
101030,2,316,11,2,3
101032,0,521,37,1,74
101033,0,15003,69,9,124
101044,0,4140,74,9,74
101055,0,5001,6,1,2
101060,5,16253,80,21,616
101061,5,20004,53,4,190
101062,5,257,32,1,12
101063,0,138,14,1,6
101070,0,43,18,3,14
101084,5,404,28,12,10
101085,5,102,15,3,6
101090,0,10002,117,23,410
101100,5,11398,78,13,57
101101,5,1515,56,2,18
101110,0,22,11,1,9
101122,0,359,33,5,16
101129,0,170,27,2,10
101144,0,39289,63,84,40
101151,0,245,24,2,11
101167,0,324,37,1,45
101177,0,1730,63,4,50
101181,0,146,21,3,20
101192,0,5001,115,12,203
101214,0,15313,98,19,129
101233,0,2773,44,1,56
101240,0,846,48,7,41
101251,0,275,20,2,6
101253,3,15580,100,69,189
101258,0,5001,72,3,63
101263,0,950,57,3,31
101285,5,2416,66,4,35
101286,5,2829,46,3,88
101307,0,1675,51,1,34
101324,0,347,33,2,8
101358,0,24,11,1,4
101367,0,87,27,1,10
101386,0,121,24,1,12
101402,0,109,18,1,7
101405,5,13575,95,44,101
101407,0,4073,79,12,276
101416,5,27261,73,18,77
101417,0,6606,51,4,68
101420,0,239,24,2,11
101422,0,122,24,1,11
101431,0,13113,117,22,301
101434,0,839,53,3,29
101451,0,20,13,1,9
101457,0,18340,100,29,155
101458,0,14,6,1,1
101480,0,54,17,2,4
101484,0,515,34,1,70
101491,0,917,41,2,62
101500,0,271,43,2,29
101502,0,3046,81,12,107
101504,0,617,48,2,82
101505,0,14249,104,20,307
101513,1,480,45,6,22
101514,1,461,45,6,21
101518,0,69,22,1,9
101519,0,23,9,1,3
101533,0,40,14,3,13
101540,0,4648,63,3,42
101550,5,18540,83,15,556
101551,5,102,15,3,6
101552,0,129,28,3,19
101566,0,7520,70,8,175
101578,0,120,24,1,12
101582,0,5001,55,1,126
101585,0,10002,96,21,382
101591,0,25,11,1,12
101608,2,670,34,2,11
101609,2,268,30,1,11
101610,2,17,10,1,3
101626,0,5001,86,12,75
101631,0,59,21,3,14
101639,0,75,13,2,10
101642,0,78,16,3,14
101644,0,2,2,1,1
101659,3,10019,76,42,67
101660,3,15058,103,73,220
101663,0,714,53,5,126
101665,5,3,1,3,1
101666,5,6153,76,30,58
101667,2,1156,19,4,7
101668,2,4449,60,42,22
101670,5,12701,68,15,146
101671,5,2,2,1,1
101697,0,103,30,2,9
101706,0,5002,57,4,64
101708,0,404,34,1,66
101725,0,16,9,1,9
101731,0,10002,78,22,109
101738,0,433,39,1,44
101745,0,20,13,1,9
101764,3,7547,78,38,61
101791,3,6001,75,27,57
101792,3,16274,98,80,154
101793,3,507,31,24,20
101803,0,121,24,1,11
101805,0,122,24,1,11
101808,5,3744,104,14,67
101809,5,6738,70,6,98
101835,0,4862,62,5,34
101838,0,381,38,4,21
101842,0,113,23,3,20
101854,0,5001,93,15,99
101855,0,2801,80,12,95
101857,0,593,37,6,18
101880,0,44,18,3,13
101889,0,2118,63,9,55
101896,0,239,24,2,11
101913,5,2104,56,3,18
101914,5,3,1,3,1
101916,0,83,15,1,5
101928,0,15003,105,24,395
101945,0,1243,63,6,52
101962,0,10464,107,6,207
101969,0,58,22,3,14
101972,0,1713,50,2,90
101973,0,1203,64,6,51
101977,0,22,11,1,9
101980,0,4218,46,7,37
101987,0,44,18,3,13
101995,0,2203,67,6,152
101997,0,22,10,1,4
102003,0,2621,57,1,60
102008,0,702,43,1,34
102032,0,926,49,4,23
102048,0,2805,73,7,54
102055,0,47,19,3,13
102069,0,1168,65,7,50
102079,0,1201,64,3,73
102107,0,160,29,1,14
102119,0,460,41,1,46
102131,0,58,17,3,13
102132,0,139,17,1,9
102137,5,15978,76,38,280
102138,5,466,53,2,36
102139,5,1836,33,3,10
102152,0,38,11,1,6
102159,3,7484,92,36,119
102160,3,15003,25,242,29
102161,2,327,34,1,11
102181,2,3722,66,15,53
102182,2,268,30,1,11
102184,0,1340,48,2,70
102186,0,198,29,3,23
102188,0,9643,69,6,52
102198,0,1057,56,3,32
102208,3,13512,100,68,168
102209,3,9721,99,45,124
102210,3,31776,66,76,195
102211,2,48932,121,316,399
102217,0,40,13,1,6
102224,5,4,1,4,1
102225,5,3,1,3,1
102229,0,9165,62,10,33
102243,0,788,51,3,29
102255,0,5001,39,1,88
102262,0,51,16,1,4
102265,0,20004,68,12,62
102278,0,4,3,1,3
102282,0,30497,73,68,157
102284,0,97,15,1,4
102291,0,2148,62,12,56
102311,5,971,52,3,76
102322,0,17211,105,40,212
102327,0,10002,75,15,319
102364,0,24,5,2,9
102371,0,58,16,2,5
102387,0,16,9,1,10
102390,0,825,53,3,29
102391,5,6794,74,5,115
102395,0,3308,70,1,410
102397,0,10002,58,6,38
102402,0,1324,37,3,64
102405,0,2411,56,2,78
102409,0,17,10,1,3
102410,2,10773,93,16,75
102411,2,2868,54,9,26
102423,0,1070,62,6,46
102428,5,28407,105,96,215
102429,5,20628,77,29,205
102430,5,1196,43,1,45
102431,5,496,53,2,48
102446,0,5347,64,8,43
102451,0,1522,20,2,5
102453,0,122,24,1,11
102457,0,86,20,2,19
102477,0,801,52,3,29
102480,0,2479,62,11,65
102483,0,502,38,6,16
102493,0,111,21,1,19
102504,2,993,34,3,12
102513,0,1058,62,6,46
102515,0,1046,65,4,141
102518,0,2379,81,10,58
102534,0,1897,77,7,73
102539,0,23,14,1,8
102546,0,15003,57,11,46
102557,0,45,18,3,13
102558,0,81,17,3,14
102559,0,16,9,1,9
102562,0,244,24,2,11
102564,0,152,30,3,17
102569,0,4692,62,5,34
102570,0,63,21,3,14
102571,0,29496,82,12,645
102593,0,535,38,1,23
102601,4,6378,94,31,113
102602,5,7296,38,12,26
102612,5,1873,47,1,108
102613,5,7276,52,8,152
102614,5,1895,59,2,34
102619,0,2403,69,10,36
102638,0,362,49,4,23
102640,0,2346,81,7,78
102644,0,583,30,4,8
102653,0,149,28,1,15
102665,0,10002,131,27,376
102676,0,5001,42,3,40
102679,0,123,24,1,11
102682,0,3254,79,9,85
102689,0,62,10,2,7
102693,0,201,20,1,26
102694,0,877,56,3,33
102701,0,3901,66,18,66
102703,0,60,11,1,4
102717,0,136,28,1,10
102718,0,274,32,3,16
102725,0,5001,60,3,379
102734,0,8821,45,4,81
102738,3,10476,95,53,142
102739,3,200,18,5,16
102740,3,10273,94,49,132
102741,3,1399,41,18,20
102742,4,33,19,1,7
102748,0,44,18,3,13
102759,0,17783,53,11,60
102761,0,16,8,1,3
102765,0,31400,150,48,643
102766,5,15643,49,21,34
102767,5,10002,68,6,110
102768,5,10345,103,76,79
102769,0,4870,62,4,44
102770,0,15295,98,18,932
102772,0,22,11,1,9
102775,0,3126,67,4,114
102777,0,10002,64,6,59
102781,5,641,35,1,64
102782,5,16576,106,41,263
102783,5,4,1,4,1
102784,5,21292,75,50,296
102800,5,2,2,1,1
102801,0,5001,64,6,42
102807,0,3008,45,5,178
102824,0,5001,59,4,29
102825,0,41,16,3,13
102833,0,438,40,2,10
102836,0,10002,59,6,51
102841,0,5001,57,3,32
102843,0,253,36,1,8
102853,0,203,40,1,11
102854,0,119,24,1,11
102871,0,44,10,1,3
102873,5,34366,110,122,212
102879,3,360,37,6,28
102880,5,19521,78,28,74
102899,0,426,39,1,49
102916,0,44,18,3,13
102921,0,1037,64,6,44
102932,0,371,27,1,79
102950,0,56,18,3,13
102960,5,71,15,1,6
102961,5,14927,33,15,24
102968,0,7434,75,29,116
102971,0,426,39,1,49
102982,0,331,33,1,53
102993,5,10002,45,2,112
102994,5,136,15,4,6
102995,5,14993,96,69,158
102996,5,2,2,1,1
102997,5,136,15,4,6
102999,0,5001,61,2,199
103018,0,1113,65,6,46
103019,0,1694,56,6,30
103026,0,5001,80,8,118
103050,0,10002,60,8,140
103064,0,9340,68,7,52
103066,0,332,33,1,51
103067,0,185,26,1,13
103068,0,43,18,3,14
103084,0,30700,129,49,547
103124,5,6,2,3,1
103125,1,96,15,4,15
103126,1,1202,76,8,93
103139,3,12710,94,60,153
103144,3,8095,96,50,117
103154,0,44,18,3,13
103166,0,51,18,3,13
103171,0,948,52,3,31
103192,0,58,21,3,20
103197,0,316,24,1,18
103206,0,965,56,3,26
103217,0,238,35,1,29
103221,0,10002,79,22,129
103224,3,19272,105,100,315
103225,5,6828,75,5,127
103227,0,9471,73,7,71
103228,0,1138,55,4,30
103234,0,27,6,1,3
103235,1,482,45,6,22
103236,2,268,30,1,11
103237,2,268,30,1,11
103243,0,83,18,1,14
103250,5,6,1,4,1
103251,5,257,32,1,12
103252,5,6141,69,17,82
103254,0,42,15,3,13
103260,0,16,9,1,10
103266,0,44,12,1,5
103267,0,56,18,3,13
103269,0,389,38,2,54
103302,0,166,21,1,12
103305,0,9997,93,16,45
103311,0,5001,52,1,98
103319,0,58,14,1,22
103324,0,8,4,1,2
103327,0,140,23,1,12
103332,0,246,22,2,12
103335,0,201,34,3,12
103342,0,340,35,3,49
103343,0,30,11,1,4
103352,0,14,11,1,8
103354,5,33554,105,35,94
103355,5,3481,73,6,176
103370,0,64,14,1,9
103373,0,10319,93,17,145
103395,0,4213,91,10,88
103398,0,1908,73,22,104
103401,0,6614,67,8,139
103407,0,170,27,3,19
103408,0,511,56,6,49
103419,0,16,9,1,10
103434,0,1289,55,27,85
103438,0,42,15,3,13
103440,0,4314,58,4,85
103449,0,10002,58,8,30
103462,0,71,15,1,3
103463,2,1986,34,4,12
103464,2,11485,83,58,331
103485,0,26719,158,53,756
103488,0,8,3,2,1
103489,0,705,52,4,106
103494,5,2,2,1,1
103495,5,462,33,1,12
103496,5,11797,92,16,376
103497,3,4772,66,8,44
103499,0,3526,80,9,88
103502,0,96,22,5,5
103504,0,1679,73,4,99
103516,0,44,18,3,13
103539,0,142,20,3,20
103545,2,1324,34,4,12
103546,2,784,31,4,11
103547,2,844,30,4,10
103548,2,268,30,1,11
103558,0,170,27,1,24
103574,0,892,41,1,97
103585,5,9088,66,8,220
103586,2,39410,120,74,1082
103587,2,268,30,1,11
103592,0,444,41,1,49
103600,0,37,5,1,2
103613,0,1955,45,5,29
103645,0,44,18,3,13
103655,0,3059,84,12,86
103667,0,21,12,1,13
103668,0,15003,54,9,26
103678,0,573,47,1,61
103679,0,5001,52,2,22
103690,0,2391,81,10,59
103710,0,20004,55,46,42
103734,0,460,41,1,46
103737,0,10002,83,13,284
103745,0,21,10,1,4
103757,0,44,18,3,13
103758,0,7781,67,6,67
103768,0,134,23,3,21
103774,0,65,16,2,5
103775,5,257,32,1,12
103776,0,123,24,1,12
103795,0,65,22,3,15
103798,0,5001,72,5,218
103807,0,43,18,3,14
103808,2,1040,29,3,10
103813,0,468,37,1,55
103824,5,4,1,4,1
103829,0,10514,73,8,109
103830,0,88,10,1,5
103840,0,1141,63,5,29
103843,0,61,23,4,11
103860,0,4589,61,3,36
103866,0,37,5,1,3
103870,0,329,37,1,45
103871,0,16,8,1,3
103876,0,970,58,3,26
103881,3,14805,105,72,274
103882,3,10448,94,53,137
103883,3,3035,72,16,42
103884,3,6054,78,26,61
103885,2,10002,80,6,64
103903,0,22,11,1,9
103911,0,16,9,1,10
103931,0,7694,79,9,127
103949,0,20,13,1,10
103950,5,1746,40,1,153
103951,5,3894,40,5,24
103954,0,1535,58,6,45
103959,0,6409,70,7,104
103970,0,46,16,3,15
103974,0,10002,56,8,39
103983,0,114,23,1,9
103988,0,10002,54,8,24
104007,0,178,22,7,6
104021,0,122,24,1,12
104029,0,509,47,2,52
104032,0,240,24,2,11
104039,0,275,40,2,72
104061,0,78,9,1,4
104066,5,59,10,3,4
104067,5,15003,65,3,345
104068,5,2386,66,4,30
104070,0,2066,65,10,52
104077,0,1680,60,8,59
104078,0,21780,105,40,253
104082,0,5001,41,1,175
104094,0,808,53,3,33
104102,0,44,18,3,13
104109,0,834,53,3,29
104112,0,33333,67,39,219
104118,0,3,3,1,1
104126,0,5001,41,1,28
104143,5,9148,67,12,108
104173,0,18696,62,19,45
104175,0,216,31,1,18
104209,0,23,11,1,10
104216,0,470,47,8,36
104218,2,20004,33,4,12
104219,2,268,30,1,11
104239,0,16,9,1,9
104250,0,234,44,3,15
104270,0,73,14,1,5
104289,5,496,53,2,48
104290,3,4137,70,20,49
104291,4,14187,94,74,157
104297,0,162,31,5,22
104298,0,2199,48,1,34
104300,0,119,24,1,11
104303,0,241,42,3,21
104307,0,45,19,3,13
104309,5,462,33,1,12
104310,5,280,15,4,9
104343,0,135,16,1,8
104349,0,10888,89,38,139
104369,2,268,30,1,11
104370,2,1324,34,4,12
104380,0,123,24,1,11
104384,0,4883,62,5,34
104390,0,172,21,1,13
104409,0,10002,31,4,15
104419,0,74,17,3,14
104421,0,88,16,2,7
104427,0,293,43,1,11
104435,0,22,11,1,10
104439,2,520,29,2,10
104440,2,662,34,2,12
104441,2,30,11,2,4
104456,0,59,19,1,5
104463,0,1957,45,4,26
104468,0,14,7,1,2
104513,0,344,33,1,51
104522,0,20,9,1,3
104527,0,1602,67,7,62
104534,0,1041,52,3,31
104555,0,15003,58,9,53
104592,0,1042,56,3,26
104595,0,40,11,2,2
104615,5,2101,56,3,18
104616,5,109,19,2,6
104620,0,71,15,3,22
104626,0,8516,77,10,126
104627,0,85,11,1,3
104630,0,5001,61,5,65
104632,0,15480,95,37,301
104644,0,120,24,1,11
104646,0,118,21,1,13
104655,2,6215,42,5,16
104656,2,1324,34,4,12
104657,2,42,18,1,7
104692,0,439,41,1,49
104693,0,33,14,1,5
104707,0,3478,41,1,85
104711,0,62,22,3,15
104719,0,16,9,1,10
104724,0,27,13,1,11
104726,0,799,28,1,16
104731,3,1882,45,24,41
104757,0,126,13,2,5
104768,0,81,17,3,14
