file_id,api_seq_1,api_seq_2,api_seq_3,api_seq_4,api_seq_5,api_seq_6,api_seq_7,api_seq_8,api_seq_9,api_seq_10,api_seq_11,api_seq_12,api_seq_13,api_seq_14,api_seq_15,api_seq_16,api_seq_17,api_seq_18,api_seq_19,api_seq_20,api_seq_21,api_seq_22,api_seq_23,api_seq_24,api_seq_25,api_seq_26,api_seq_27,api_seq_28,api_seq_29,api_seq_30,api_seq_31,api_seq_32,api_seq_33,api_seq_34,api_seq_35,api_seq_36,api_seq_37,api_seq_38,api_seq_39,api_seq_40,api_seq_41,api_seq_42,api_seq_43,api_seq_44,api_seq_45,api_seq_46,api_seq_47,api_seq_48,api_seq_49,api_seq_50,api_seq_51,api_seq_52,api_seq_53,api_seq_54,api_seq_55,api_seq_56,api_seq_57,api_seq_58,api_seq_59,api_seq_60,api_seq_61,api_seq_62,api_seq_63,api_seq_64,api_seq_65,api_seq_66
84000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84011,1788,0,36,152,21,0,0,1,0,7,99,7,6,100,1,0,3,6,8,0,0,0,0,0,0,0,0,0,3,14,0,0,0,1,0,1,0,0,29,0,0,0,0,0,0,0,0,104,0,1,0,0,0,0,0,128,32,0,0,0,0,0,0,0,0,0
84014,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
84015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84021,0,0,9,0,0,0,0,28,0,0,0,97,0,0,0,61,0,0,0,0,0,5,0,0,0,0,0,0,34,0,0,0,0,20,2,0,0,0,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84022,1,0,5,0,4,0,4383,47,0,0,0,4,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
84026,3,0,30,4608,0,0,0,0,0,1,1,0,1,1,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
84029,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84030,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84033,1,0,484,0,23,3443,0,30,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,136,0,0,0,0
84034,0,0,1366,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251,0,0,0,34,4,0,0,0,4,0,4,0
84035,0,0,822,0,2035,0,80,0,0,0,0,142,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,6,0,2,0,0,0,0,0,1,1,0,115,79,404,134,1,1,0,105,348,0,0,0,0,0,0,0,0,0,147,0,0,0,0
84062,4,0,3,0,4,0,0,5,0,0,0,0,1,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84071,0,0,210,0,23,0,13,0,0,0,0,51,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84078,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84082,0,0,152,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84107,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84108,0,0,3,1,0,0,0,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
84109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84110,114,0,13,0,0,0,0,0,0,14,7,1,11,5,0,0,70,6,66,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,21,8,23,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0
84123,7,0,87,3,0,0,0,12,0,0,0,1,5,1,0,0,1,6,8,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
84135,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,4,0,0,0,0,0,0,0
84136,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,387,0,362,0,0,0,0,0
84138,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84139,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84140,7,0,93,19,0,0,0,407,0,0,0,22,3,1,0,5,1,4,9,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
84141,0,0,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,8,0,3,0,0,0,0,0
84142,1,0,775,0,36,0,0,1,0,0,0,24,4,1,0,0,1,4,6,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,295,0,258,0,0,0,0,0
84143,114,0,13,0,0,0,13,0,0,14,7,1,11,5,0,0,70,6,66,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,21,8,23,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0
84161,1898,0,11,0,30,6,0,32,0,9,102,0,14,104,0,0,15,15,46,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,102,0,5,0,0,0,0,0,154,35,0,0,0,0,0,0,0,0,0
84165,7,0,88,4,0,0,0,13,0,0,0,1,5,1,0,1,5,6,8,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0
84208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84212,3718,0,31,35,2,0,0,56,68,654,559,642,1075,788,498,678,207,466,168,0,97,5,0,0,0,0,0,3,382,0,0,0,452,26,1,0,0,0,2,44,2,2,0,0,0,0,0,147,150,356,0,0,14,0,0,114,14,0,0,0,0,0,0,0,0,0
84215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
84218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84221,4,0,6,0,10,0,0,1178,0,0,0,14,4,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
84225,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84238,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84243,0,0,55,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84244,516,0,139,8145,0,0,1,71,5,1,3,446,4,2,1,86,108,5,0,0,72,87,0,0,0,0,0,2,131,0,0,0,0,109,183,0,33,0,1,10,1,1,0,0,0,0,0,3,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
84246,2,0,29,0,45,0,366,14,0,1,0,5,3,0,2,1,1,4,0,0,1,0,0,0,0,0,0,0,1,42,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84257,2,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
84262,22,0,178,6,0,0,0,11,0,0,1,12,11,1,0,0,15,12,0,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,5,5,12,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0
84264,1,0,46,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0
84272,1,0,12,0,14,0,0,6,0,0,0,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84274,42,0,1729,5,0,0,0,39,0,0,0,557,5,0,3,22,9,4,0,0,12,17,2,0,0,0,0,17,95,3,0,0,0,7,283,0,0,22,1722,22,5,5,0,0,0,0,0,4,5,3,0,0,0,1117,0,1,0,36,0,0,3,0,118,90,198,13
84330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84340,245,0,20,0,16,0,0,24,0,26,5,6,151,6,1,0,58,150,268,0,6,0,0,0,0,0,0,3,5,0,0,0,33,4,0,1,0,0,0,0,0,0,0,0,0,0,0,31,4,18,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
84343,502,0,457,3,0,0,0,34,0,0,26,37,95,12,0,1,512,77,0,0,230,10,0,0,0,0,1,45,3,0,0,0,0,31,3,61,0,0,0,0,10,5,0,1,0,0,0,73,73,95,0,0,1,0,0,37,3,4,0,3,0,0,0,0,0,0
84344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84346,0,0,0,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84356,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84360,1938,0,20,0,4,0,0,2,0,9,104,0,17,104,0,0,15,16,38,0,1,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,197,27,0,0,0,0,0,0,0,111,0,7,0,0,0,0,0,141,35,0,0,0,0,83,0,0,0,0
84364,0,0,270,0,0,0,0,0,0,0,0,118,0,0,0,10,0,0,0,0,0,24,0,0,0,0,0,10,2,0,0,0,0,14,0,2,0,0,0,32,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84365,0,0,1,7,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
84376,76,0,208,6,22,0,0,66,0,9,0,5,25,1,1,1,11,30,18,0,0,2,0,0,0,0,0,0,1,28,0,0,0,1,0,3,0,0,0,2,0,0,0,0,46,0,0,10,1,12,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0
84382,2,0,1,4,74,0,0,6,10,0,0,9,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
84385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84393,0,0,1520,0,0,0,0,6,0,0,0,32,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,23,1,2,0,0,0,0,2,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4243,0,0,0,24,2,0,0,0,3,0,3,0
84401,0,0,97,0,0,0,0,0,0,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84406,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84428,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84431,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84443,1,0,8,0,10,0,3936,534,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84444,0,0,0,0,135,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,7,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84450,0,0,0,4812,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84457,3166,0,12,936,16,0,0,12,0,420,144,4,39,160,306,0,68,54,302,0,1,2,0,0,0,0,0,2,3,0,0,0,0,4,0,0,0,0,76,0,0,0,0,0,0,0,0,56,46,28,0,0,0,0,5,93,10,0,0,0,0,0,0,0,0,0
84465,528,0,313,0,16,0,0,32,0,6,26,6,8,28,0,0,12,7,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,38,3,0,0,0,0,60,0,0,0,0
84469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84477,7,0,71,6,0,0,0,28,0,0,0,0,3,1,0,0,5,5,13,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0
84493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84496,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84503,7,0,70,5,0,0,0,30,0,0,0,0,3,1,0,0,5,5,13,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,1,2,0,28,0,0,0,0,0,0,0,0
84513,1936,0,2,724,0,0,0,1,6,9,104,0,12,104,0,0,15,12,32,0,1,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,65,0,0,0,0,0,0,0,0,108,0,6,0,0,0,0,0,140,35,2,0,0,0,0,0,0,0,0
84526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84529,0,0,55,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84530,0,0,789,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146,0,0,0,15,3,0,0,0,2,0,3,0
84531,502,0,457,3,0,0,0,34,0,0,26,37,95,12,0,1,512,77,0,0,230,10,0,0,0,0,1,45,3,0,0,0,0,31,3,61,0,0,0,0,10,5,0,1,0,0,0,73,73,95,0,0,1,0,0,37,3,4,0,3,0,0,0,0,0,0
84537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84563,7,0,70,4,0,0,0,30,0,0,0,1,3,1,0,0,5,5,13,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,2,2,0,28,0,0,0,0,0,0,0,0
84564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84567,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84571,1,0,220,0,1378,0,0,1,0,0,0,14,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
84576,8,0,76,0,0,0,0,12,0,0,0,136,3,0,0,2,10,4,0,0,8,22,0,0,0,0,0,4,2,0,0,0,0,4,0,2,506,0,0,32,30,30,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84577,417,0,134,5513,0,0,0,65,22,2,4,463,4,2,2,89,100,8,0,0,59,91,0,0,0,0,0,3,141,0,0,0,0,103,139,1,33,0,0,12,1,1,0,0,0,0,0,3,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
84598,0,0,95,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84599,0,0,4,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84603,2,0,2,0,31,0,0,2,0,0,0,7,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84607,0,0,22,2884,0,0,0,97,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
84610,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
84613,89,0,155,0,4,0,0,0,0,23,22,64,38,16,1,0,162,29,74,12,59,2,0,0,0,0,0,0,2,33,0,0,33,3,1,0,0,0,0,0,0,0,0,0,8,0,0,36,21,33,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0
84631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
