file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59
88941,20,1900,20,0,0,40,0,20,54,1952,0,4,8,0,20,0,0,0,1896,0,0,4,0,0,12,4,0,0,0,12,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,24
88942,152,720,7735,116,0,412,216,168,633,64,4,992,0,0,1668,0,192,161,72,0,110,4,0,44,288,4,256,136,336,80,0,12,24,48,76,160,0,96,32,8,0,36,72,0,0,60,60,20,28,0,4,0,4,4458,28,4,4416,508,0
88943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88944,323,524,592,1067,0,267,1178,163,80,296,4,23,106,1223,87,83,55,24,185,0,93,31,34,37,151,108,144,24,69,95,0,0,2,32,6,2,0,2,6,7,0,184,8,0,0,58,36,48,34,0,0,11,4,0,22,0,14,0,33
88947,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88988,24,1809,421,12,0,379,1176,42,101,1301,6,740,2740,235,27,1767,188,8,101,0,1041,75,0,26,111,192,4,24,8,18,0,2,0,64,2,0,0,0,0,38,0,24,0,0,0,66,62,28,56,0,0,861,6,0,23,0,0,0,34
88994,0,5,32,0,0,0,0,0,5,1,0,0,0,0,30,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89001,12,138,63,0,0,15,0,12,12,3,0,0,0,0,21,0,48,0,3,0,0,6,0,0,6,0,3,0,0,0,0,0,0,0,3,0,6,0,0,12,0,3,6,0,405,45,45,0,42,0,0,0,0,0,3,0,0,0,0
89011,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89013,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
89023,15,1425,15,0,0,30,0,15,41,1464,0,3,6,0,15,0,0,0,1422,0,0,3,0,0,9,3,0,0,0,9,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18
89024,126,439,3983,138,0,183,285,176,484,9,6,0,6,8418,105,0,24,171,36,25,7,0,0,0,107,195,18,12,87,192,0,6,138,163,0,42,48,3,180,28,0,17,28,0,0,15,9,0,6,0,0,0,3,3366,11,0,84,288,12
89025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89037,7,103,1981,0,0,38,13,14,21,4,1,0,0,0,25,0,6,13,7,0,0,1,0,0,63,46,14,10,27,25,0,2,0,2,1,9,0,1,0,21,0,82,2,0,0,5,3,1,3,0,0,0,1,1128,0,0,21,0,0
89043,0,46,60,0,0,0,0,0,10,14,0,0,6,0,44,6,2,4,12,0,0,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0
89044,60,248,2582,4,0,152,128,112,120,20,4,0,0,92,32,0,32,39,36,0,777,12,0,0,92,16,8,4,124,24,0,8,4,200,16,8,0,4,0,12,0,24,12,0,0,24,16,0,8,0,0,4,4,4240,0,0,76,4,0
89045,1240,692,5214,172,0,1496,28,1264,156,52,76,192,16,4,88,0,62,51,228,0,0,92,100,8,494,112,100,44,48,124,0,0,16,16,4,16,0,0,0,47,0,92,276,0,0,62,42,12,60,180,0,4,4,0,24,0,16,294,24
89049,2253,231,86,195,0,507,25,358,83,9,0,0,0,0,23,4,58,38,32,0,0,94,4,112,21,3,13,0,31,5,1,1,39,33,0,14,0,0,0,1,0,5,4,0,0,14,10,14,9,0,0,3,1,0,4,0,4,0,2
89057,4492,724,121,230,0,960,0,712,255,15,2,0,0,0,39,8,119,185,55,0,0,188,12,234,32,2,161,0,0,2,2,2,85,2,0,256,0,0,0,5,0,0,6,0,0,22,18,28,19,0,0,0,0,0,8,0,12,0,4
89065,6738,933,192,1110,0,1440,0,1032,265,21,3,0,0,0,60,12,180,144,81,548,0,288,6,336,60,6,87,0,0,6,12,15,120,3,0,126,0,0,0,9,0,0,12,0,0,33,27,252,21,0,0,0,0,0,12,0,24,0,6
89073,0,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89074,19,67,63,1,0,50,302,35,23,8,0,0,0,0,13,0,2,3,15,0,0,1,0,2,15,11,0,0,32,11,0,1,0,18,1,60,0,0,0,2,0,8,6,0,0,6,3,0,4,0,0,2,1,0,4,0,0,3,0
89079,11265,1155,430,775,0,2535,133,1790,630,45,0,0,0,0,115,20,290,416,160,0,0,470,20,560,106,13,65,0,155,23,5,5,195,165,0,70,0,0,0,5,0,25,20,0,0,70,50,70,45,0,0,15,5,0,20,0,20,0,10
89083,119,36,177,10,0,87,0,54,75,2,0,0,2,0,61,3,20,31,2,0,0,15,0,16,23,0,20,4,19,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,6,2,3,0,0,0,1,0,1,0,52,0,0
89107,1,138,5,38,0,1,0,1,22,0,4237,0,0,0,0,0,91,19,0,0,0,0,1,93,2,0,0,36,0,0,146,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89117,2249,207,49,731,0,489,18,347,127,9,8,0,0,0,8,0,62,38,30,0,0,94,10,112,21,6,9,13,0,6,1,1,39,1,1,5,0,0,0,1,0,1,5,0,0,11,9,14,7,0,0,1,0,0,4,0,0,0,2
89124,3,31,8,0,0,5,0,3,1,1,0,0,0,0,5,0,1,0,1,0,1,1,0,0,4,24,1,0,0,26,0,3,0,0,0,0,0,0,4,1,0,36,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0
89134,6,61,112,34,0,34,189,15,75,2,17,0,0,3857,23,0,22,35,6,0,17,0,0,0,6,69,2,4,27,61,0,0,34,18,0,0,2,1,4,0,0,7,6,0,0,4,2,0,2,0,0,0,1,0,0,0,0,58,0
89146,0,10,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89157,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89158,0,3,12,2,0,0,0,0,3,0,0,0,0,0,5,0,1,1,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
89169,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89177,148,102,533,10,0,119,58,63,195,29,0,0,44,8,79,40,30,53,12,0,115,23,0,17,51,1,58,20,19,4,0,2,4,16,0,0,0,0,0,2,0,9,2,0,0,19,17,2,10,0,0,0,2,0,3,0,56,0,0
89199,15,124,279,528,0,81,314,36,144,3,3,0,0,1417,57,0,33,51,10,0,21,3,51,0,51,67,27,6,81,67,0,0,0,64,3,0,0,0,0,0,0,17,6,0,0,30,24,0,6,0,0,0,3,0,0,0,18,288,0
89200,0,93,261,0,0,0,0,52,10,2,8,0,0,0,14,0,6,2,2,15,0,6,4,0,13,0,0,0,0,0,0,0,0,54,0,0,0,0,0,15,0,0,50,0,0,2,2,0,4,14,0,0,0,0,2,0,0,4,0
89203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89204,1369,596,905,13,0,800,897,434,103,132,4,457,198,211,36,137,168,55,77,0,780,45,5,377,86,185,42,20,35,50,5,3,15,68,1,29,0,1,0,28,0,22,15,0,0,72,68,44,62,0,0,646,4,1100,17,0,20,0,37
89208,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89226,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89242,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89245,4,64,360,0,0,8,0,52,8,16,0,32,0,0,8,0,0,0,20,0,0,8,0,0,44,0,0,0,0,0,0,4,4,12,0,0,32,0,0,16,0,0,32,0,0,4,4,0,4,0,0,0,0,0,16,0,0,0,0
89246,1,23,5,0,0,2,0,1,0,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,3,24,0,0,0,26,0,4,0,0,0,0,0,0,0,1,0,34,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
89255,35,72,160,17,0,78,0,27,129,12,0,0,9,0,25,10,22,29,11,0,0,16,0,23,32,0,34,16,58,0,0,4,0,0,0,0,0,1,0,0,0,5,1,0,0,7,7,4,2,0,0,0,0,0,3,0,48,0,0
89256,18,55,571,29,0,40,2050,28,113,6,15,0,0,0,29,0,16,35,9,0,0,0,0,0,33,493,4,1,27,488,0,1,30,6,0,0,0,0,0,1,0,5,14,0,0,3,1,0,2,0,0,0,1,0,2,0,9,208,0
89266,1088,4128,2466,444,0,1059,4377,875,737,580,165,80,2026,321,222,1390,1151,732,132,0,1022,486,210,725,1590,289,2226,40,81,169,12,3,201,60,0,954,0,108,0,15,0,27,27,0,0,239,216,125,203,0,0,203,3,0,72,0,36,966,77
89274,142,81,395,11,0,118,23,62,157,10,0,52,28,0,68,27,30,23,7,0,0,18,0,17,39,1,48,20,23,4,0,1,4,32,0,0,0,0,0,1,0,9,2,0,0,19,17,2,9,0,0,0,2,0,2,0,56,0,0
89279,34,95,200,16,0,41,0,24,50,42,0,0,6,0,53,16,25,6,48,0,0,4,0,11,23,0,14,80,57,0,10,3,0,0,5,13,0,1,0,0,0,12,0,0,5,7,7,4,2,0,0,0,0,0,5,0,8,0,0
89280,369,405,191,552,0,262,306,204,73,9,433,3,10,1,29,0,70,9,32,0,58,11,2,132,108,15,42,8,121,20,411,0,48,6,5,13,0,1,0,11,0,22,8,0,0,18,6,2,13,0,0,0,4,0,15,0,0,0,17
89282,42,182,410,17,0,50,0,25,69,43,0,3055,6,0,184,16,37,8,49,0,0,66,0,12,33,0,32,81,57,0,10,92,0,0,8,14,0,4,0,0,0,11,0,0,6,19,19,4,12,0,0,0,0,0,6,0,10,0,0
89284,26,60,47,1,0,45,71,44,20,12,1,11,0,7,8,0,3,3,18,0,0,3,2,0,22,16,2,0,31,15,0,0,11,48,0,0,1,0,3,0,0,5,0,0,0,3,1,0,2,0,0,2,1,0,2,0,0,0,0
89294,0,25,3,264,0,0,0,0,13,3,0,0,0,0,2,0,4,1,13,0,0,2,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89297,4,43,268,0,0,5,0,4,0,1,0,0,0,0,9,0,16,0,1,0,0,2,0,0,17,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,2,0,2,15,15,0,14,0,0,0,0,0,0,0,2,0,0
89305,0,0,66,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89318,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
89323,0,72,6,1327,0,0,0,16,48,1,184,0,0,0,2,0,31,33,1,0,0,9,20,0,5,0,0,48,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
89326,66,459,1052,72,0,160,0,60,1054,216,4,0,0,0,188,54,74,180,94,20,0,8,0,32,142,2,124,42,114,2,0,6,0,0,42,52,0,0,46,22,0,0,0,0,128,16,16,8,12,0,0,0,0,0,13,0,68,0,0
89333,0,11,0,0,0,1,0,1,7,5,0,0,0,0,0,0,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
89337,122,1000,708,59,420,124,88,61,144,516,11,298,72,0,200,475,79,69,61,2228,0,60,22,5,147,23,15,61,43,18,0,3,1,1,3,23,0,0,172,35,0,198,3,0,0,17,12,2,11,0,0,1,2,0,24,0,8,0,0
89338,0,3,47,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,1,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
89343,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89349,2270,259,110,165,0,523,128,376,88,11,2,1,1,0,24,5,66,46,35,0,20,97,5,116,39,7,41,0,31,7,1,1,41,34,0,25,0,1,0,1,0,5,5,0,0,14,10,14,9,0,0,2,1,0,4,0,22,0,3
89361,30,58,177,13,0,48,0,22,54,9,0,0,0,0,52,9,20,6,7,0,0,4,0,5,22,0,16,9,57,0,0,3,0,0,8,11,0,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,0,4,0,12,0,0
89362,23,42,41,0,0,22,0,21,19,15,0,1,0,0,7,0,3,11,21,0,0,1,0,0,11,4,0,0,0,4,0,1,0,22,0,0,0,0,8,2,0,0,6,0,0,2,1,0,0,0,1,0,0,0,6,0,0,10,0
89371,166,819,323,39,0,557,106,266,80,714,6,0,2,1,88,0,346,10,495,10,40,14,55,6,73,46,6,21,71,47,0,0,30,36,53,6,0,0,13,37,38,6,17,0,0,18,16,0,14,0,1,0,1,0,9,0,0,0,7
89374,12,141,66,0,0,15,0,12,12,3,0,0,0,0,27,0,48,0,3,0,0,6,0,0,6,0,3,0,0,0,0,0,0,0,3,0,6,0,0,12,0,3,6,0,381,45,45,0,42,0,0,0,0,0,3,0,0,0,0
89376,0,11,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89377,0,23,37,0,0,0,0,0,112,15,0,0,6,0,8,6,0,2,7,0,0,13,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
89382,1022,913,177,139,0,708,505,696,331,476,226,23,522,42,53,352,175,649,27,0,172,177,124,92,33,79,308,12,27,73,1,1,38,54,0,198,0,0,0,12,0,7,57,0,0,45,24,52,34,0,0,51,1,0,24,0,46,0,34
89385,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
89394,0,30,5,2,0,0,0,0,0,2,0,0,0,0,3,0,1,1,2,0,0,2,1,0,2,4,2,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89402,102,240,481,442,0,124,182,62,49,220,6,0,0,1123,74,0,42,22,138,0,75,2,34,2,56,92,30,8,54,78,0,0,2,0,2,2,0,0,0,2,0,180,2,0,0,30,24,0,10,0,0,0,2,0,0,0,12,0,0
89412,193,221,102,0,292,114,0,278,23,23,68,0,0,0,36,0,44,6,34,0,0,30,38,10,31,0,0,37,0,0,0,1,2,45,1,9,1,0,17,5,68,168,205,0,0,13,9,1,11,124,0,0,0,0,4,0,0,0,0
89419,3,16,123,1,0,18,14,11,45,5,0,0,0,0,4,0,2,1,8,0,0,0,2,6,9,5,3,6,4,5,0,0,3,32,0,3,0,1,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,3,19,0
89426,0,16,59,0,0,0,5,1,2,1,0,0,0,0,12,0,2,1,1,0,0,0,0,0,2,21,2,0,0,21,0,0,0,2,0,0,0,2,0,2,0,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,49,0
89429,2,6,616,0,0,15,4,1,12,2,0,0,0,2,36,0,1,8,3,0,0,0,0,0,13,20,4,0,0,19,0,0,0,0,1,7,0,0,0,0,0,68,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
89431,11240,1005,220,4232,0,2430,0,1730,574,35,0,0,0,0,30,0,285,195,135,0,0,470,5,560,85,0,45,20,0,0,5,5,190,5,5,20,0,0,0,5,0,5,25,0,0,55,45,70,35,0,0,0,0,0,20,0,0,0,10
89437,0,26,36,0,0,2,0,0,7,1,1,0,0,0,33,0,2,1,1,0,0,1,5,2,0,0,6,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
89458,20,25,477,1,0,44,201,29,20,4,0,0,0,690,4,0,2,3,9,0,346,0,0,0,33,14,2,0,31,16,0,0,0,48,0,0,0,0,0,1,0,7,0,0,0,4,2,0,2,0,0,64,1,0,0,0,2,1,0
89463,0,3,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
89470,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89471,5,10,30,0,0,8,0,9,527,2,0,1,0,0,12,0,5,19,2,0,0,2,0,2,6,1,1,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,1,0,0,0,9,0,0
89472,1359,364,197,11,0,739,484,385,107,29,3,205,1,94,33,1,139,17,69,0,374,22,5,367,53,93,42,17,31,7,5,1,15,34,1,27,0,0,0,14,0,11,13,0,0,74,60,33,72,0,0,748,2,0,18,0,1,0,15
89477,0,3,37,2,0,0,0,0,5,0,0,0,0,0,6,0,1,5,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
89480,0,1,5,0,0,0,0,0,11,0,0,0,2,0,1,2,0,1,0,0,0,4,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89481,24,148,230,34,0,36,24,52,76,12,2,2,60,2,12,60,6,12,24,0,0,0,50,0,20,10,6,2,0,10,0,0,2,2,0,0,0,6,0,10,0,2,10,0,0,12,6,0,8,0,0,0,0,0,0,0,18,38,2
89488,364,212,680,24,0,278,216,152,283,58,0,930,72,0,140,74,52,84,48,10,0,64,0,32,120,35,38,20,46,35,0,6,4,96,0,0,0,0,0,6,0,68,4,0,0,28,22,6,12,0,0,2,4,0,12,0,104,0,0
89489,4,24,38,0,0,4,0,4,0,2,0,0,0,0,22,0,2,0,2,0,0,4,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
89496,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89519,2246,200,56,869,0,481,0,344,80,7,0,0,0,0,16,4,57,46,27,0,0,94,2,112,16,2,9,1,0,2,3,1,38,1,0,4,0,0,0,1,0,0,3,0,0,11,9,14,7,0,0,1,0,0,4,0,4,0,2
89520,0,6,11,2,0,0,11,0,11,2,0,0,0,0,5,0,2,3,3,0,0,2,1,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
89523,70,120,278,22,0,98,0,54,185,30,0,0,18,0,50,20,32,55,48,0,0,30,0,22,38,0,16,20,116,0,0,6,0,0,0,0,0,2,0,0,0,10,2,0,0,14,14,8,4,0,0,0,0,0,6,0,72,0,0
89525,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89527,990,990,406,1058,0,640,528,514,193,20,944,11,20,2,70,0,112,39,76,0,116,18,32,284,222,29,256,32,322,39,240,0,110,12,10,46,0,0,0,40,0,46,16,0,0,78,54,4,82,0,0,0,8,0,34,0,0,0,34
89539,10244,19772,4622,3,0,2286,24,1589,2125,2995,3,0,0,3,4448,0,857,165,3785,0,0,2196,0,712,805,12,2187,1454,12,12,0,0,49,96,0,12314,0,0,0,1469,12285,3989,0,15,0,763,763,0,15,0,0,0,0,0,15,0,0,3,598
89540,16,188,88,0,0,20,0,16,16,4,0,0,0,0,36,0,64,0,4,0,0,8,0,0,8,0,4,0,0,0,0,0,0,0,4,0,8,0,0,16,0,4,8,0,508,60,60,0,56,0,0,0,0,0,4,0,0,0,0
89541,36,7211,2127,0,0,60,18,66,243,27,12,3,21,3,51,21,126,132,18,0,0,1830,0,0,342,12,12,3,0,12,0,289,12,9,9,6,12,6,0,27,794,9,21,432,0,105,105,3722,84,0,0,0,0,3230,2085,0,57,3,0
89574,832,301,245,27,0,558,831,343,77,21,7,0,0,38,23,0,176,45,46,0,31,41,3,228,45,89,38,11,31,37,3,1,28,17,1,19,0,0,0,11,0,12,12,0,0,77,70,22,69,0,0,0,2,0,6,0,0,102,14
89594,960,116,820,12,0,1088,0,640,104,4,0,0,0,0,32,0,0,12,12,0,0,68,4,0,212,0,56,36,48,0,0,0,16,0,0,12,0,4,0,4,0,84,24,0,0,40,20,12,12,0,0,4,0,0,4,0,8,0,12
89598,103,554,314,0,0,143,893,138,12,260,3,362,282,154,27,251,28,4,6,0,723,81,0,0,73,70,36,26,0,14,0,0,6,0,0,0,0,2,0,26,0,32,3,0,0,65,29,89,64,0,0,860,0,0,42,0,0,0,15
89648,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89649,11,224,164,66,4503,35,26,23,119,6,27,0,0,0,44,0,72,75,13,0,0,3,78,4,31,8,71,0,31,9,0,1,23,34,0,14,0,0,0,3,0,9,3,0,0,54,52,0,52,0,0,1,1,0,4,0,28,11,0
89652,0,81,206,10,0,0,0,0,44,115,0,0,3,0,82,75,24,2,3,0,0,5,0,2,22,0,24,6,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,6,6,2,3,0,0,0,1,0,1,0,12,0,0
89672,29,65,147,11,0,37,0,21,44,22,0,0,0,0,35,7,20,5,31,0,0,4,0,3,17,0,8,11,57,0,0,3,0,0,1,9,0,1,0,0,0,12,0,0,5,7,7,4,2,0,0,0,0,0,4,0,8,0,0
89674,789,327,648,30,0,882,7,553,115,24,0,1,0,0,33,0,12,21,33,0,1,57,0,3,165,0,51,36,37,0,0,0,12,0,3,27,0,3,0,21,0,66,18,0,0,42,15,30,36,0,0,6,0,0,33,0,6,0,9
89675,0,96,44,0,0,0,0,0,2,10,0,0,14,0,10,14,32,0,2,0,0,14,0,0,6,0,2,0,0,0,0,0,0,0,2,0,4,0,0,8,0,2,0,0,0,30,30,0,28,0,0,0,0,0,0,0,0,0,0
89676,1305,581,2170,50,0,1455,10,910,187,50,0,6,50,7,110,30,20,76,57,0,7,95,0,5,175,0,85,60,62,0,0,0,20,0,5,45,0,4,0,40,0,110,20,0,0,70,25,50,60,0,0,8,0,0,55,0,10,0,16
89677,1044,459,771,40,0,1166,2,730,137,37,0,3,22,5,88,14,16,58,45,0,3,78,0,4,116,0,68,48,49,0,0,0,16,0,4,36,0,4,0,32,0,88,16,0,0,56,20,40,48,0,0,14,0,0,44,0,0,0,13
89681,0,3,7,2,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89689,2,12,19,0,0,2,0,2,0,1,0,0,0,0,11,0,1,0,1,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
89690,0,46,87,0,0,0,0,4,25,2,1,0,0,0,4,0,1,2,2,0,0,0,56,0,7,0,2,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,20,0,157,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89698,0,3,11,2,0,0,0,0,3,0,0,0,0,0,6,0,1,0,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
