file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59,apiapi_60,apiapi_61,apiapi_62,apiapi_63,apiapi_64,apiapi_65,apiapi_66,apiapi_67,apiapi_68,apiapi_69,apiapi_70,apiapi_71,apiapi_72,apiapi_73,apiapi_74,apiapi_75,apiapi_76,apiapi_77,apiapi_78,apiapi_79,apiapi_80,apiapi_81,apiapi_82,apiapi_83,apiapi_84,apiapi_85,apiapi_86,apiapi_87,apiapi_88,apiapi_89,apiapi_90,apiapi_91,apiapi_92,apiapi_93
85703,442,311,402,311,383,25,673,84,145,0,120,0,115,33,60,33,28,0,75,77,59,183,446,0,20,12,4,22,0,127,9,42,14,497,0,5,50,33,19,15,1,0,11,6,2,49,1,19,6,8,0,0,2,41,0,2,0,0,1,2,0,58,0,0,18,28,2,0,0,0,4,16,0,15,2,55,55,31,22,0,22,0,5,0,0,0,0,0,1,0,0,0,4
85715,21,12,39,24,40,10,11,21,3,0,1,5,0,8,9,4,8,9,1,17,3,0,0,0,0,0,3,1,0,0,0,6,21,1,3,0,2,2,2,0,0,1,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85717,86,25,59,27,91,13,0,81,25,0,9,0,10,23,31,3,19,0,15,44,4,0,0,0,45,16,0,18,0,0,16,8,8,0,0,0,2,2,8,0,92,0,0,1,12,4,2,1,2,11,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1
85721,463,9,28,18,138,417,26,214,6,3134,0,203,0,193,44,189,12,232,2,29,8,0,0,0,195,5,9,0,0,0,103,153,27,1,2,83,152,9,151,16,0,135,0,3,27,0,103,1,0,150,0,1,0,3,0,1,85,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,2,0,0,0,0,0,1,11,0,0,0
85726,121,105,131,228,76,26,100,40,14,0,0,0,0,43,26,16,22,19,9,28,35,0,73,3,30,8,20,9,0,0,9,37,1,0,95,9,27,1,35,17,4,0,5,98,8,4,12,6,1,0,10,4,2,1,0,1,0,0,2,1,0,4,0,0,0,0,0,1,1,0,0,3,0,4,0,9,14,3,11,0,4,0,0,0,0,0,0,0,0,20,0,0,0
85743,140,230,213,117,450,22,79,171,41,0,43,0,44,47,130,32,31,0,48,84,18,167,0,18,30,28,17,25,1072,0,25,22,35,1,3,3,7,47,18,0,103,0,0,4,88,4,12,6,9,6,0,6,0,4,0,8,0,0,0,1,0,15,0,0,0,2,0,0,0,0,12,0,0,5,3,2,2,1,8,0,0,0,6,20,0,0,0,0,0,0,0,0,0
85754,244,53,162,87,289,307,6,237,28,0,1,136,0,119,124,123,33,0,11,109,7,9,0,3,119,13,6,44,0,0,1,28,50,0,16,0,21,11,22,33,156,0,0,15,12,6,6,14,3,15,421,3,27,8,0,14,47,18,4,1,0,11,0,0,0,1,0,0,0,0,5,2,0,3,2,0,4,5,5,2,0,0,6,0,0,0,0,0,2,0,0,0,0
85756,81,20,29,22,82,8,0,30,36,0,3,0,13,16,44,3,37,0,4,24,0,0,0,0,14,11,0,21,0,0,0,7,5,0,0,0,2,3,7,13,33,0,0,0,4,4,1,2,2,3,5,3,5,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,1
85763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85774,3,0,0,0,1,0,0,3,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85775,2,0,0,0,6,0,0,0,1,0,0,0,0,0,2,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85783,288,3,24,15,15,3,6,16,1,0,0,1,0,3,4,7,4,0,1,10,151,8,0,0,0,0,148,2,0,0,274,3,20,0,0,3,2,3,1,1,2,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85798,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85809,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85810,740,2508,1635,1187,228,461,46,406,36,0,0,0,14,212,81,385,127,8,332,55,11,0,0,0,31,360,18,4,0,0,141,45,69,12,60,145,35,16,33,15,0,11,221,9,8,56,20,68,88,0,11,4,0,4,0,0,0,0,0,23,0,16,0,0,0,0,4,0,0,0,0,6,0,1,4,0,0,64,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
85811,16,4,8,7,44,0,9,16,0,0,0,0,0,1,35,7,0,0,1,11,76,1,0,0,6,0,63,1,0,1,4,2,0,0,0,0,0,0,1,4,10,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0
85825,0,0,1,0,12,0,0,5,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85835,36,2,7,7,20,10,10,17,6,0,26,0,26,5,3,11,7,0,2,6,15,0,0,0,0,0,16,0,0,0,9,6,1,0,2,9,3,3,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
85836,22,5,30,17,33,0,8,9,5,0,0,0,2,0,23,1,12,0,0,11,11,1,0,0,3,0,12,1,0,0,0,4,20,2,0,0,2,3,0,0,1,2,0,0,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
85837,141,162,101,76,553,0,74,34,3,0,0,2,0,16,35,17,10,0,0,50,52,0,222,0,8,0,54,5,0,811,2,14,54,248,40,0,4,16,8,14,10,0,0,16,40,2,8,2,0,0,0,6,0,5,0,0,0,0,0,0,1792,0,0,0,13,0,3,0,0,0,6,0,0,10,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,110,0,79,4
85841,1276,298,488,435,924,519,1909,162,914,0,890,20,581,120,269,73,351,65,77,217,244,737,1605,0,72,4,111,55,0,1109,8,108,86,1191,52,4,63,100,68,4,8,108,20,46,25,93,24,36,0,95,0,0,4,24,4,10,7,25,4,0,0,55,0,0,0,69,0,0,0,0,0,45,0,13,8,136,123,33,34,0,0,0,0,0,0,0,0,0,0,94,0,0,2
85846,55,64,128,83,110,2,0,83,7,0,4,6,5,30,58,36,5,5,27,30,0,0,0,0,81,18,0,10,0,0,17,14,30,0,0,0,6,2,14,0,44,0,0,2,11,2,5,1,2,9,0,2,0,1,0,2,0,0,0,0,0,5,0,0,0,3,0,0,0,0,12,0,0,2,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
85855,6,1,2,1,13,0,1,4,1,0,0,0,0,0,13,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85878,221,187,217,203,167,23,0,65,26,0,0,0,0,6,21,15,30,0,16,115,0,2,3,0,21,3,0,22,0,0,10,30,12,4,0,6,41,4,11,21,3,0,2,9,0,25,0,10,3,0,0,0,3,25,0,0,0,0,3,0,0,38,0,0,19,0,3,0,0,0,6,3,0,18,0,0,0,13,12,0,25,0,7,0,0,0,0,0,3,0,0,0,4
85879,645,388,702,506,397,23,1755,109,263,0,343,0,267,42,19,29,37,0,68,92,199,780,1363,0,47,14,84,38,6,335,20,50,44,1603,32,4,38,88,25,15,6,2,14,8,3,53,11,30,14,68,0,0,2,54,0,4,0,0,1,0,0,48,0,0,12,49,2,0,0,2,4,86,0,12,0,113,115,37,39,0,12,0,5,2,0,0,0,0,1,0,0,0,0
85882,9,0,1,1,1,0,0,4,5,0,0,0,0,1,3,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85884,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85888,2,0,1,1,12,0,0,3,1,0,0,0,0,0,13,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85908,194,191,317,342,44,43,0,42,8,0,0,0,3,57,14,37,22,2,67,16,2,0,0,0,9,43,2,1,0,0,37,11,0,1,1,38,7,0,9,4,0,0,7,3,1,14,5,16,0,0,3,1,0,1,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
85909,93,172,134,74,282,12,28,132,26,0,36,0,37,27,69,33,22,0,30,58,19,25,0,5,23,16,16,10,524,0,15,16,20,1,3,2,6,28,13,0,71,0,0,2,52,3,7,4,5,6,0,3,0,2,0,5,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,3,2,3,4,1,4,0,0,0,2,20,0,0,0,0,0,0,0,0,0
85920,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85935,714,72,100,123,491,29,499,77,109,0,210,29,159,29,260,5,64,7,15,79,8,828,175,0,5,27,11,10,0,126,52,24,25,68,44,9,13,18,16,39,2,66,9,42,2,53,1,8,41,10,0,0,1,17,2,65,7,4,2,3,0,17,20,104,3,0,4,0,0,0,3,24,0,15,3,0,0,7,133,0,0,0,4,0,0,0,0,0,42,1,0,8,4
85936,15,0,0,1,22,0,0,9,0,0,0,1,0,2,16,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,1,0,0,0,2,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85937,446,0,2,6,530,373,138,412,14,0,0,31,51,37,77,387,10,0,3,29,73,0,8,0,2,0,69,13,0,33,345,5,0,0,20,374,2,6,3,2,4,0,0,8,17,1,4,2,0,0,0,3,0,2,1,2,0,2,3,0,1066,0,0,0,4,0,1,0,0,0,0,0,0,3,1,6,0,0,4,0,0,0,0,27,0,0,0,0,0,426,0,79,1
85938,212,166,214,198,261,21,0,63,21,0,1,0,1,5,17,35,24,0,14,64,0,1,0,0,18,2,0,17,0,0,8,29,13,3,0,5,41,4,11,15,1,0,2,5,1,29,0,11,3,0,0,0,3,22,0,0,0,0,1,0,0,36,0,0,18,0,2,0,0,0,4,4,0,12,0,0,0,15,10,0,21,0,5,0,0,0,0,0,1,0,0,0,3
85963,24,3,8,2,25,0,0,15,2,0,0,0,0,3,25,3,2,0,1,4,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,3,0,3,7,3,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85966,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85975,8,0,0,0,1,1,0,3,3,0,0,2,0,1,3,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85976,1142,1389,759,403,193,185,248,222,30,0,5,115,3,333,22,164,69,233,19,62,193,8,26,0,42,1435,23,82,0,0,12,127,31,1,34,15,123,15,125,691,10,0,141,15,1,34,89,13,41,2,5,1,2,8,0,0,0,0,0,3,0,8,0,0,0,2,0,0,0,0,1,13,0,13,2,57,175,12,13,0,16,0,0,0,0,0,0,0,1,0,0,0,1
85977,58,13,35,25,57,31,63,27,2,0,0,23,0,11,46,18,6,2,0,20,143,0,7,0,4,0,133,1,0,12,33,4,20,0,3,12,2,3,2,7,2,0,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,1
85994,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85999,2,0,0,0,10,2,0,0,0,0,0,0,0,1,3,0,0,1,1,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86000,692,1953,1210,955,97,515,0,355,27,0,0,59,0,216,18,231,89,64,274,35,2,0,0,0,25,312,2,164,0,0,116,29,0,0,4,108,34,3,24,38,0,0,215,8,0,44,6,49,0,3,3,3,3,10,0,0,0,0,0,13,0,16,1,0,6,0,56,0,0,0,0,4,0,19,0,0,0,51,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0
86014,17,4,26,10,30,4,4,5,0,0,0,0,0,7,21,1,2,4,1,10,21,0,0,0,11,0,22,2,0,0,1,6,20,0,0,0,2,5,4,0,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86026,9,0,2,1,8,0,0,0,1,0,0,0,0,1,6,0,1,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86038,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86049,30,13,39,23,76,0,44,27,1,0,0,0,0,1,20,7,6,0,0,52,33,0,318,0,20,0,33,0,0,360,0,5,24,0,0,0,4,16,1,1,2,44,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86050,15,3,23,9,16,1,3,4,0,0,0,0,0,5,13,0,2,1,0,5,17,0,0,0,5,0,18,0,0,0,0,6,20,0,0,0,2,2,4,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
86056,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86059,379,114,79,106,2850,106,86,294,16,0,8,4,0,64,705,193,36,81,4,819,4,48,0,122,12,0,40,6,0,0,16,26,0,0,74,16,4,8,18,52,12,0,0,107,567,102,8,8,8,8,0,16,0,53,0,36,0,4,16,0,2248,4,0,107,16,4,4,0,0,0,0,0,0,10,0,0,0,4,12,4,0,0,8,0,0,0,0,0,0,325,0,0,147
86060,964,1250,934,796,909,51,1671,166,234,0,333,23,255,339,76,89,127,14,82,149,264,849,1262,0,104,446,30,7,0,330,33,156,31,1103,92,43,139,17,152,44,3,0,114,265,64,69,76,36,41,68,13,0,0,42,0,4,0,0,0,8,0,31,0,0,0,17,0,0,0,0,6,55,0,1,6,89,197,49,40,0,11,0,0,0,0,0,0,0,0,50,0,0,1
86080,15,12,31,20,35,1,20,30,0,0,0,1,0,3,33,20,3,1,0,3,38,2,40,0,2,0,28,1,0,83,0,3,20,47,1,0,2,2,1,2,9,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,1
86096,181,256,219,108,484,19,104,147,152,0,3,0,118,50,259,21,24,0,9,96,19,310,0,612,67,2,16,34,0,0,1,28,46,1,1,1,10,32,25,33,146,60,0,4,34,7,8,8,3,10,0,4,0,5,0,7,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,6,4,3,4,1,8,0,0,0,5,20,0,0,0,0,0,0,0,0,0
86097,392,142,149,181,732,25,0,137,64,0,0,0,0,29,59,14,79,0,325,62,0,0,0,0,1,0,0,9,0,0,0,19,0,0,22,0,52,12,19,9,2,0,0,40,1,0,10,7,0,0,0,0,1,32,2,5,0,0,1,0,0,11,0,0,40,0,0,0,0,195,98,41,0,8,0,0,0,11,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0
86111,108,164,151,90,338,14,148,133,33,0,40,0,41,35,88,22,23,0,39,80,18,223,0,12,24,16,17,14,508,0,15,18,22,1,3,3,7,37,15,0,65,0,0,4,52,2,9,5,5,6,0,4,0,4,0,7,0,0,0,1,0,11,0,0,0,3,0,0,0,0,6,0,0,4,3,2,2,2,4,0,0,0,3,20,0,0,0,0,0,0,0,0,0
86120,1123,8,33,22,290,2,14,53,10,0,0,1,0,8,5,27,11,0,0,67,4,0,3,0,2,0,5,1,0,3,4,6,21,0,7,0,2,2,4,2,2,1,0,5,16,0,0,1,1,0,0,3,0,2,1,10,0,0,2,1,1152,4,0,0,4,3,1,0,0,0,4,0,0,3,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1
86121,595,964,1213,997,1330,79,0,129,43,0,12,6,0,58,41,42,176,73,73,180,0,18,0,0,74,3,0,41,0,0,15,63,44,4,9,18,50,78,43,19,7,0,6,187,52,11,0,20,211,18,0,6,4,35,0,6,0,0,0,4,3124,9,0,0,33,9,6,135,0,0,6,20,0,47,0,0,0,24,42,0,8,0,0,0,0,0,0,0,6,0,0,0,4
86122,276,331,321,335,992,53,119,294,47,0,12,2,0,32,40,130,82,58,3,375,29,0,0,0,5,0,29,3,0,2,3,25,12,0,126,3,11,0,19,14,0,0,0,27,51,0,0,16,105,3,0,10,0,26,6,3,0,6,20,3,1925,11,0,0,14,0,4,0,0,0,6,10,0,9,0,0,0,14,10,3,0,0,3,0,0,0,0,0,0,3,0,0,48
86123,193,18,44,38,721,32,394,100,4,0,0,17,0,35,83,52,9,12,0,35,227,0,11,0,4,0,207,2,0,138,86,11,20,0,7,30,2,4,9,32,4,0,0,16,31,0,8,5,0,0,0,4,0,4,0,0,0,0,6,0,2135,0,0,0,9,0,2,0,0,0,0,0,0,6,1,21,0,0,6,0,0,0,0,0,0,0,0,0,0,355,0,243,6
86127,9,1,3,4,13,0,0,0,6,0,0,0,0,0,2,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,3,2,0,1,0,0,0,0,2,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86130,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86133,0,1,1,1,11,0,0,0,0,0,0,0,0,1,6,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86136,50,7,30,18,43,35,33,47,3,0,0,16,0,22,25,35,5,2,1,11,45,10,4,0,2,0,43,2,0,30,17,4,21,0,5,32,2,2,2,0,1,0,0,4,2,0,1,1,1,0,0,0,0,0,128,5,0,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,11,0,0,5,0,0,0,0,0,0,5,0,7,0
86164,1396,1164,831,708,402,106,1438,680,735,0,353,49,247,247,94,673,127,51,174,56,110,140,141,23,299,240,67,8,6,228,54,91,54,86,53,34,83,12,58,72,5,1,14,24,28,62,170,162,2,19,2,0,0,10,0,2,0,535,0,22,0,40,0,0,9,1,0,0,0,0,0,38,0,10,6,21,29,153,6,0,16,0,1,0,0,0,0,0,29,471,0,66,3
86169,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,14,1,15,0,2,0,0,1,0,0,10,0,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
86170,14,6,29,15,27,1,9,14,5,0,0,0,0,2,4,1,6,2,0,12,12,0,0,0,3,0,14,3,0,0,0,5,21,3,2,1,2,3,3,0,1,2,0,2,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
86173,340,1350,870,642,67,190,0,191,10,0,0,36,7,117,25,79,43,15,151,19,4,0,0,0,17,155,4,14,0,0,73,17,0,0,1,75,13,0,15,10,0,0,19,4,1,28,14,32,0,2,2,1,0,2,0,0,0,0,0,8,0,7,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
86175,80,212,283,331,146,1,5,60,269,0,1,1,0,9,30,6,24,0,5,69,568,0,1,4,14,0,567,259,0,6,0,8,15,0,122,0,1,21,7,9,3,0,0,94,0,0,0,7,3,3,0,0,1,8,1,3,0,19,1,1,0,8,3,0,0,11,0,11,0,0,0,11,0,4,9,2,2,5,15,0,0,0,1,0,13,0,0,2,8,0,0,0,0
86189,78,221,183,161,77,3,0,12,2,0,0,1,0,9,19,5,7,1,13,22,1,0,0,0,12,0,0,12,0,0,3,18,12,1,0,3,13,2,7,5,0,0,2,2,0,14,0,5,3,2,0,0,1,4,0,0,0,0,0,1,0,10,0,0,3,4,0,0,0,0,0,3,0,8,1,1,1,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2
86193,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
