file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58
82018,49,18,33,20,77,5,0,31,9,0,0,0,8,14,49,3,6,0,4,22,0,0,0,0,16,5,0,9,0,0,0,0,3,8,11,0,0,0,2,0,0,0,4,0,0,0,0,5,0,0,4,2,0,0,5,6,0,6
82034,2,0,0,0,6,2,0,3,0,0,0,0,0,1,5,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82040,135,34,94,36,129,48,0,160,35,0,17,0,18,36,33,21,39,0,17,48,0,0,0,0,50,29,0,26,0,0,0,0,5,0,0,0,0,0,2,0,2,10,6,0,0,0,0,13,0,2,7,2,0,0,13,54,0,24
82064,15,8,9,15,13,0,0,8,4,0,0,0,0,2,4,3,4,0,1,6,0,0,0,0,12,0,0,8,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
82069,62,21,44,31,356,10,198,49,11,0,0,1,0,7,13,22,17,2,1,107,6,0,57,0,2,0,8,0,0,26,0,2,2,0,1,37,2,2,11,0,11,7,0,0,0,0,1,5,2,3,3,2,1166,0,2,31,0,99
82070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82071,875,0,0,1,1,178,65,162,1,0,0,113,0,201,0,148,1,233,0,1,92,0,0,0,0,702,0,66,0,0,0,0,0,0,673,0,0,0,0,0,1,0,0,0,0,0,0,68,0,0,0,67,0,0,68,0,1,0
82081,18,3,4,4,8,0,0,0,2,0,0,0,0,2,8,0,2,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
82104,2,0,0,0,6,2,0,3,0,0,0,0,0,1,5,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82105,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
82108,27,110,151,129,57,3,1,12,1,0,0,0,0,0,8,6,3,1,8,32,0,1,0,0,14,0,0,10,0,1,0,4,0,0,3,2,1,0,1,0,8,2,3,0,0,1,1,10,0,0,1,3,0,0,5,12,2,1
82109,367,619,989,796,314,108,2,86,37,0,1,54,1,27,49,62,45,3,31,112,14,1,0,0,73,3,15,59,0,0,0,12,0,4,40,3,40,0,0,0,25,9,47,0,0,8,25,66,1,0,53,56,0,0,26,96,3,1
82110,45,0,0,2,137,0,9,48,0,0,0,5,0,8,17,22,0,0,0,77,0,0,0,0,5,0,5,0,0,3,0,5,2,0,2,4,2,0,0,0,4,0,0,0,0,0,4,3,2,0,0,0,66,0,3,0,0,28
82111,6,0,1,1,21,18,3,8,0,0,0,18,0,4,9,1,0,1,0,15,14,0,0,0,3,0,16,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
82116,99,17,40,32,82,19,74,53,7,0,0,18,0,5,41,10,10,1,0,32,85,0,0,0,6,0,83,1,0,1,0,0,1,0,1,6,2,0,0,0,8,2,0,0,0,0,0,5,2,0,4,2,0,0,3,21,0,1
82117,114,10,51,31,762,0,64,48,2,0,0,2,0,12,69,22,6,0,0,40,80,0,0,0,8,0,68,2,0,151,0,0,4,0,4,39,4,3,7,0,16,12,0,0,0,0,9,10,2,0,0,4,2128,0,6,54,0,49
82118,55,5,25,13,321,0,8,20,1,0,0,1,0,6,28,12,3,0,0,19,25,0,2,0,2,0,26,1,0,61,0,0,2,0,2,18,2,1,1,0,7,5,0,0,0,0,4,5,1,0,0,2,773,0,3,27,0,23
82123,10,0,0,2,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
82124,47,2,2,5,29,2,0,37,14,0,17,2,17,6,0,4,5,0,15,21,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,4,7,1,1,0,3,2,0,0,0,2,0,1,0,16,6,0,0,0,1,0,1,0
82129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82135,31,16,41,26,62,22,52,28,3,0,0,18,0,12,11,10,7,4,0,41,24,0,61,0,3,0,26,4,0,8,0,4,0,0,0,3,1,0,0,0,3,3,0,0,0,41,0,4,2,0,0,2,0,0,2,21,0,0
82136,279,2112,605,441,660,201,538,116,39,0,0,22,4,68,127,43,43,59,97,89,251,0,40,3,95,116,247,19,0,274,1,41,4,1,38,25,2,0,1,0,19,1076,20,0,0,5,0,25,2,0,10,12,0,0,16,118,0,145
82137,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
82138,73,7,9,14,238,6,0,17,8,0,0,1,0,13,22,10,11,0,5,27,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,5,14,2,0,0,6,0,0,0,0,0,7,3,0,0,2,0,14,0,3,0,0,16
82163,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82164,14,113,140,335,51,1,32,14,3,0,0,0,0,2,36,2,6,0,1,5,67,0,5,0,1,0,7,1,0,2,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,3,0,4,1,0,0,2,0,0,2,21,0,0
82166,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
82174,1,0,0,0,4,0,0,5,0,0,0,0,0,2,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82175,17,0,0,0,5,0,0,1,2,0,73,0,73,0,3,0,6,0,3,2,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0
82176,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82178,50,21,46,32,23,1,41,19,8,0,0,0,0,3,19,5,18,0,0,8,47,0,59,0,2,0,41,1,0,349,0,1,0,0,6,2,0,0,1,0,3,3,2,0,0,309,0,3,1,0,0,2,0,0,1,20,0,0
82184,81,20,28,22,77,10,0,49,36,0,3,0,13,17,44,3,37,0,4,23,0,0,0,0,14,11,0,21,0,0,5,0,3,5,13,0,0,0,3,0,0,4,4,0,0,0,1,7,0,0,5,2,0,0,7,8,0,4
82198,6,0,0,0,30,0,1,4,1,0,0,18,0,2,29,2,1,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
82201,85,22,34,25,65,4,0,41,37,0,19,0,20,15,30,7,33,0,14,27,0,0,0,0,14,18,0,18,0,0,0,0,4,0,0,0,0,0,3,0,1,1,4,0,0,0,0,7,0,0,4,3,0,0,7,10,0,6
82202,90,0,10,2,33,82,0,25,3,0,2,0,2,92,15,2,3,3,4,4,1,0,1,0,84,0,1,0,0,2,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,8,2,3,0,0,3,0,0,0
82204,85,100,125,97,117,6,81,31,13,0,0,17,0,17,40,15,19,0,35,25,18,0,0,0,1,5,8,0,0,1,0,0,2,2,0,34,3,0,0,0,2,12,0,0,0,1,0,13,2,0,8,6,0,0,7,36,0,0
82206,645,789,1024,706,1174,30,1253,92,261,0,279,2,209,53,86,54,36,0,81,109,111,787,1414,0,48,2,2,43,0,313,0,11,5,3,26,5,45,0,2,0,21,134,47,0,0,1695,22,54,0,0,45,28,2805,0,31,36,2,40
82228,82,30,40,63,83,0,0,14,2,0,4,2,0,2,10,5,12,0,0,34,2,0,0,15,7,0,0,0,0,0,0,0,0,0,0,39,17,0,2,0,4,0,0,0,0,0,6,0,0,17,7,8,0,0,0,0,12,0
82229,2,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
82230,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
82246,7,0,1,1,1,0,1,1,5,0,0,0,0,3,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
82249,218,198,348,357,58,45,9,62,13,0,0,0,0,59,11,50,34,4,67,36,11,0,1,0,9,42,10,4,0,2,1,39,1,1,4,2,1,0,0,0,4,4,14,0,0,1,0,15,1,0,4,9,0,0,11,21,0,0
82256,11,1,4,1,34,0,2,6,1,0,0,0,0,1,915,1,1,0,0,17,867,0,0,0,2,0,19,1,0,0,0,0,2,1,5,0,0,0,0,0,0,5,0,0,0,0,1,7,1,0,1,5,0,0,7,0,0,12
82261,44,15,41,26,24,1,9,9,1,0,0,27,0,28,11,2,5,27,0,9,13,0,0,0,1,0,12,0,0,1,0,0,0,0,0,3,5,0,1,0,1,3,0,0,0,9,0,3,1,0,0,2,0,0,1,21,0,0
82262,18,3,4,4,8,0,0,0,2,0,0,0,0,2,8,0,2,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
82271,3,0,0,1,30,0,0,5,0,0,0,0,0,1,30,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
82279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82281,25,109,152,125,80,3,0,22,1,0,0,0,0,0,7,3,3,1,10,52,0,0,0,0,12,0,0,9,0,0,0,4,0,0,3,0,1,0,0,0,5,1,3,0,0,1,1,10,0,0,1,3,0,0,5,12,1,1
82284,29,0,0,0,17,0,0,5,4,0,7,13,7,16,6,1,0,0,9,15,0,0,0,0,1,0,0,0,0,0,24,13,0,1,0,0,3,2,4,0,0,1,0,0,0,0,0,15,0,0,0,14,0,0,15,0,0,1
82285,685,302,426,354,491,12,1346,37,254,0,298,0,221,51,132,33,24,0,76,50,110,844,1358,0,23,13,2,32,0,366,0,6,0,0,21,0,42,0,3,0,3,68,48,0,0,1725,17,38,2,0,43,31,0,0,21,12,2,27
82286,112,21,28,64,29,0,0,35,16,0,0,0,0,0,0,15,22,0,0,23,1,33,0,0,0,0,0,0,0,0,0,0,4,3,0,4,13,18,3,0,9,3,0,0,0,0,7,0,0,0,13,16,0,0,0,0,2,1
82287,470,332,417,322,446,27,478,114,131,0,95,0,92,23,24,30,40,0,44,85,96,208,506,0,23,3,41,27,0,155,0,6,0,2,21,16,51,0,2,0,6,45,48,0,0,556,23,44,0,0,56,53,0,0,19,16,1,2
82324,836,2662,932,760,108,330,1000,274,122,0,662,13,439,171,33,103,45,8,224,36,24,27,190,0,21,172,20,33,6,30,2,112,2,1,6,43,1,0,0,0,7,11,44,0,0,72,0,39,2,0,17,23,0,0,34,58,0,0
82338,148,534,725,592,221,17,0,33,10,0,0,5,0,6,27,10,23,8,38,63,0,5,0,0,59,0,0,51,0,0,0,14,0,0,4,0,6,0,0,94,22,44,13,0,0,4,9,47,0,0,7,17,0,0,27,48,14,0
82339,187,25,102,60,968,18,402,123,15,0,0,6,0,31,21,30,32,9,0,82,24,0,102,0,6,0,32,3,0,36,0,3,7,0,10,103,6,0,0,0,22,31,0,0,0,0,13,21,4,0,0,8,1498,0,13,97,0,305
82346,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82349,2,0,0,0,4,2,0,2,0,0,0,0,0,1,3,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82363,35,0,0,1,14,9,0,7,1,0,0,0,0,4,12,1,1,7,1,2,0,0,0,0,12,0,0,6,0,0,0,0,0,0,31,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0
82372,1492,0,2,1,100,3973,0,5627,4,0,0,2,0,9,3,2,4,0,5,18,0,1821,0,0,0,0,0,0,0,1,0,0,1,0,0,1,15,3,108,151,1,0,0,0,0,4,0,760,0,551,24,756,2007,1588,744,0,0,1
82379,49,18,33,20,77,5,0,31,9,0,0,0,8,14,49,3,6,0,4,22,0,0,0,0,16,5,0,9,0,0,0,0,3,8,11,0,0,0,2,0,0,0,4,0,0,0,0,5,0,0,4,2,0,0,5,6,0,6
82386,256,11,33,23,161,78,26,107,6,1263,0,33,0,89,45,82,12,102,2,31,8,0,0,0,99,4,9,0,0,0,0,31,1,0,20,34,3,0,1,0,3,9,0,0,0,1,0,66,1,0,4,66,0,0,64,31,1,28
82388,8,13,16,15,20,1,27,12,3,0,0,0,0,3,4,2,4,0,0,9,4,0,16,0,1,0,5,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
82392,233,1,9,8,18,44,7,12,57,0,253,0,229,5,4,3,19,0,5,17,10,0,0,0,1,0,7,0,0,435,0,32,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,7,1,0,0,6,0,0,5,0,0,0
82406,95,194,141,75,283,12,31,142,26,0,36,0,37,26,73,22,22,0,30,61,19,44,0,5,21,17,16,10,557,0,0,2,3,0,0,3,2,0,5,0,2,28,3,0,0,1,0,14,2,0,6,6,0,0,11,20,0,56
82418,255,14,54,37,551,52,104,123,7,0,0,28,0,50,84,73,15,14,0,51,122,2987,8,0,8,0,111,5,0,2710,0,46,6,0,41,23,5,9,5,0,13,13,0,0,0,0,12,12,2,13,0,4,1196,0,8,47,0,42
82419,383,40,39,39,325,120,914,101,55,0,168,13,111,144,34,63,13,0,32,33,2,2402,837,5,9,67,2,13,0,124,0,6,0,0,36,37,19,0,5,36,8,2,12,0,0,1065,3,8,2,13,17,0,0,0,8,0,9,7
82426,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82429,113,0,6,0,96,0,0,2,1,0,0,0,0,3,93,2,1,0,3,6,0,0,0,9,24,0,0,21,0,0,0,0,3,0,0,0,1,0,0,0,0,0,103,0,0,0,2,3,0,0,0,2,0,0,3,0,0,0
82432,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82433,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
82446,20,2,8,2,224,0,0,0,1,0,0,6,0,7,224,0,1,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
82469,200,4,27,12,21,1,11,19,6,0,0,0,0,1,10,10,14,0,4,11,20,0,3,15,0,0,21,1,0,11,0,1,0,0,1,0,1,0,1,166,0,5,168,0,0,0,3,3,1,0,1,3,0,0,1,20,0,0
82487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82488,86,6,29,19,39,1,38,14,62,0,0,0,0,1,14,2,72,0,0,14,35,0,21,0,4,0,34,0,0,27,0,1,1,0,0,6,2,0,0,0,4,3,0,0,0,0,0,4,3,0,4,2,0,0,2,20,1,0
82489,69,0,0,0,11,0,0,4,12,0,10,0,9,25,1,1,7,0,2,7,0,0,0,0,24,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,0,0,2,25,0,0,25,0,0,0
82493,19,4,4,4,8,0,0,0,2,0,0,0,0,2,9,0,2,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
82494,34,10,20,20,30,0,0,7,1,0,1,1,0,1,4,1,7,0,0,18,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,8,0,1,0,2,0,0,0,0,0,3,0,0,13,4,4,0,0,0,0,1,0
82506,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82511,130,33,62,61,158,48,124,26,10,0,2,1,0,7,23,9,24,72,2,36,12,0,27,10,4,0,12,2,0,0,0,1,0,0,2,34,9,0,1,0,4,9,0,0,0,1,3,3,2,13,4,6,0,0,1,20,6,4
82512,311,100,148,191,433,100,182,73,22,0,8,4,0,15,56,20,64,148,3,102,26,0,31,35,14,0,27,6,0,0,0,2,0,0,4,127,33,0,4,0,13,28,0,0,0,2,12,8,5,42,16,21,0,0,2,28,30,8
82515,43,28,63,48,84,1,5,16,3,0,1,0,0,2,38,3,11,0,1,28,9,1,0,2,4,0,8,0,0,1,0,0,0,0,2,8,7,0,1,0,2,2,0,0,0,1,0,4,1,13,6,2,0,0,2,23,4,0
82517,2,0,0,0,3,0,0,4,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82540,13,7,15,12,20,0,3,9,4,0,1,0,0,2,4,0,6,0,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0
82578,63,8,9,14,238,0,0,32,2,0,0,1,0,24,19,10,2,0,12,24,0,0,0,0,2,0,0,1,0,0,0,0,2,0,3,2,9,0,0,0,4,0,0,0,0,0,7,3,0,0,1,0,14,0,3,0,2,13
82586,717,21,100,64,510,895,1843,80,137,0,209,386,140,120,205,39,81,174,14,48,174,407,820,0,98,74,170,294,6,197,0,1,1,4,115,38,27,0,20,0,459,35,28,4,0,966,3,27,4,0,26,26,0,0,7,58,2,0
82587,981,824,1220,820,670,62,1870,144,341,0,480,1,349,71,41,70,62,0,85,138,99,830,1609,0,107,24,43,53,0,323,0,12,0,3,36,32,82,0,7,0,15,109,84,0,0,1873,27,86,4,0,86,68,0,0,35,76,2,4
82588,706,760,1178,793,643,48,788,116,329,0,394,0,388,39,34,50,45,0,54,156,60,335,668,0,119,3,6,49,0,180,0,8,0,2,27,0,63,0,4,0,16,114,62,0,0,883,25,72,0,0,65,58,0,0,29,72,2,5
82589,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
82590,5,0,0,1,11,0,0,4,1,0,0,0,0,0,1,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1
82591,1241,590,631,705,1157,102,12,277,351,0,5,9,0,142,155,65,756,71,102,164,8,35,0,0,47,89,8,17,0,2,3,53,3,1,74,4,67,0,5,0,128,4,14,92,0,0,143,88,0,0,32,36,0,0,84,0,0,4
82600,154,110,140,152,537,38,226,83,10,0,8,2,0,16,44,20,32,46,2,183,8,2,0,13,12,0,14,2,0,2,0,0,4,0,14,127,20,0,4,0,20,12,0,0,0,0,8,8,0,26,10,0,1903,0,8,12,28,200
82601,25,109,150,125,70,3,0,24,1,0,0,0,0,0,7,3,3,1,10,42,0,0,0,0,12,0,0,9,0,0,0,4,0,0,3,0,1,0,0,0,5,1,3,0,0,1,1,10,0,0,1,3,0,0,5,12,1,1
82611,881,542,704,899,258,85,72,78,12,0,923,3,584,29,13,15,354,104,2,62,4,16,24,10,35,0,6,5,0,5,0,7,1,1,9,109,9,1,2,0,60,6,0,2,0,0,0,12,3,19,11,9,0,0,8,45,40,2
82616,13,2,4,3,38,0,1,4,7,0,0,0,0,0,33,2,7,0,1,4,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
82626,31,19,21,26,60,1,0,71,3,0,0,0,0,2,6,21,3,0,3,36,49,1,0,0,3,0,2,2,0,0,0,0,0,0,4,3,6,0,0,0,5,0,7,0,0,0,2,8,1,0,5,8,0,0,3,0,0,2
82628,37,32,61,58,36,12,5,9,9,0,1,0,0,5,8,1,19,11,0,18,5,1,0,0,9,0,7,4,0,0,0,0,0,0,0,4,1,0,1,0,9,3,0,0,0,3,0,10,1,0,2,3,0,0,5,21,19,3
82630,3,0,0,0,1,0,0,1,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
82646,549,785,1025,900,955,89,1845,278,177,0,22,71,0,81,76,22,130,142,26,209,406,0,70,30,125,9,384,225,0,1,1,26,3,3,19,263,27,1,16,0,161,178,37,15,0,1,0,66,23,51,56,30,0,0,44,110,11,50
82689,23,3,20,18,24,1,6,15,5,0,0,0,0,2,4,1,16,2,0,9,5,0,0,0,5,3,5,8,0,0,0,3,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,3
82694,19,4,22,13,18,0,17,6,3,0,0,0,0,1,16,2,6,0,0,4,26,4,0,0,2,0,25,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,3,1,0,0,2,0,0,1,20,2,0
82700,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82711,142,8,33,14,169,241,18,74,27,545,0,115,0,49,42,37,15,89,19,33,2,0,0,0,12,7,3,0,0,0,0,0,2,2,4,1,2,0,1,0,8,8,0,0,0,1,0,21,1,0,4,20,0,0,19,27,1,44
82720,155,52,52,72,532,1,63,60,11,0,2,1,0,7,16,21,21,0,2,122,7,0,0,10,6,0,7,1,0,1,0,0,3,0,2,94,39,0,1,0,11,0,0,0,0,0,7,4,0,13,6,4,901,0,4,4,6,90
82721,231,57,126,41,1331,35,0,291,25,0,0,3,0,59,169,64,25,0,7,115,6,0,0,41,72,16,3,24,0,0,0,0,11,33,24,9,6,0,4,0,9,0,14,0,0,0,12,22,0,0,8,0,2182,0,22,123,0,689
82723,490,23,44,29,28,2,94,15,73,0,0,0,0,223,5,5,79,0,230,21,214,0,77,0,3,0,238,1,0,1,0,4,0,1,4,1,16,0,0,0,4,2,1,0,0,1,0,225,1,15,1,379,0,0,222,20,0,0
82737,96,20,39,22,94,11,0,41,36,0,3,0,13,22,60,10,37,0,4,26,0,0,0,0,20,14,0,24,0,0,5,0,3,15,16,0,0,0,3,0,0,3,4,0,0,0,1,7,0,0,5,2,0,0,7,5,0,7
82739,76,24,56,27,85,15,0,89,10,0,9,0,10,22,28,5,6,0,16,44,4,0,0,0,46,18,0,14,0,0,0,0,3,0,0,0,0,0,2,0,1,0,4,0,0,0,0,6,0,0,3,2,0,0,6,8,0,13
82752,10,10,10,10,39,0,2,8,0,0,0,0,0,5,34,2,0,0,1,7,26,4,0,0,2,0,25,1,0,0,0,0,0,0,1,4,1,0,1,0,8,0,0,1,0,0,0,4,0,0,3,0,0,0,4,0,0,1
82758,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82762,266,9,27,17,129,89,18,111,6,1244,0,39,0,92,38,79,12,109,2,27,2,0,0,0,99,4,3,0,0,0,0,37,1,0,14,2,3,0,1,0,3,7,0,0,0,1,0,73,1,0,4,73,0,0,71,27,1,28
82767,26,4,5,4,6,0,0,2,1,0,0,0,0,16,7,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,1,14,0,0,15,0,0,0
